Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
21.54,50.42919921875,49.57080078125,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.375075817108154,7.952914714813232,79.65408325195312,17.853092193603516,98.91055297851562,1.089447855949402,0.3145333230495453,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,24.7023983001709,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,247612637184.0,2603571456.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4682107865810394,0.365209766796657,627519104.0,63910603.428571425,1284007.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,46.84147644042969,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,33.0,2.323082208633423
21.64,50.481143951416016,49.518856048583984,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.188676357269287,8.088286399841309,79.65408325195312,17.853092193603516,98.8957748413086,1.1042251586914062,0.3069112598896026,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,59.01108551025391,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,257533378560.0,2701600512.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4742974936962127,0.365209766796657,659789696.0,63910603.428571425,1348027.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,46.84147644042969,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,33.0,2.323082208633423
21.74,50.43716430664063,49.562835693359375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.637217044830322,8.003656387329102,79.65408325195312,17.853092193603516,98.94251251220705,1.0574889183044434,0.291201651096344,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,64.282470703125,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,251567128576.0,2674482688.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.436612069606781,0.365209766796657,603517952.0,63910603.428571425,1273684.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,46.84147644042969,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,33.0,2.323082208633423
21.84,50.46944046020508,49.53055953979492,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.335866928100586,8.041953086853027,79.65408325195312,17.853092193603516,98.97354125976562,1.0264606475830078,0.292668879032135,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,60.492774963378906,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259437330432.0,2772926720.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4204602539539337,0.365209766796657,603501440.0,63910603.428571425,1276967.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,46.84147644042969,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,33.0,2.323082208633423
21.94,50.43085861206055,49.56914138793945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.473635196685791,8.000245094299316,79.65408325195312,17.853092193603516,98.96469116210938,1.0353118181228638,0.2857398390769958,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,44.82427597045898,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258931064832.0,2766698752.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4220518767833709,0.365209766796657,603949184.0,63910603.428571425,1273692.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,46.84147644042969,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,33.0,2.323082208633423
22.0,50.43085861206055,49.56914138793945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.473635196685791,8.000245094299316,79.65408325195312,17.853092193603516,98.96469116210938,1.0353118181228638,0.2857398390769958,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,44.82427597045898,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258931064832.0,2766698752.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4220518767833709,0.365209766796657,603949184.0,63910603.428571425,1273692.625,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,3.0,2.323082208633423
22.01,50.43085861206055,49.56914138793945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.473635196685791,8.000245094299316,79.65408325195312,17.853092193603516,98.96469116210938,1.0353118181228638,0.2857398390769958,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,44.82427597045898,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258931064832.0,2766698752.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4220518767833709,0.365209766796657,603949184.0,63910603.428571425,1273692.625,1437024640.0,8.287199974060059,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,3.0,2.323082208633423
22.04,50.44974136352539,49.55025863647461,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.099677562713623,8.050007820129395,79.65408325195312,17.853092193603516,98.91510772705078,1.0848937034606934,0.3136350810527801,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,82.52971649169922,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,261597593600.0,2751718656.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4663770198822021,0.365209766796657,661520896.0,63910603.428571425,1364251.875,1437024640.0,8.287199974060059,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,3.0,2.323082208633423
22.14,50.46113586425781,49.53886413574219,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.933956623077393,7.994940280914307,79.65408325195312,17.853092193603516,98.92578125,1.0742210149765017,0.3283794224262237,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,56.51950454711914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253811425280.0,2682379520.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4539233148097992,0.365209766796657,627504128.0,63910603.428571425,1302931.625,1437024640.0,8.287199974060059,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,64.0,60.0,63.0,36.0,59.0,33.0,72.0,456.0,2.0,62.913477420806885,3196.0,3.0,2.323082208633423
22.16,50.46113586425781,49.53886413574219,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.933956623077393,7.994940280914307,79.65408325195312,17.853092193603516,98.92578125,1.0742210149765017,0.3283794224262237,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,56.51950454711914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253811425280.0,2682379520.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4539233148097992,0.365209766796657,627504128.0,63910603.428571425,1302931.625,1437024640.0,9.021242141723633,1436.0,948.0,14072.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,2.0,2.172175645828247
22.22,50.46113586425781,49.53886413574219,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.933956623077393,7.994940280914307,79.65408325195312,17.853092193603516,98.92578125,1.0742210149765017,0.3283794224262237,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,56.51950454711914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253811425280.0,2682379520.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4539233148097992,0.365209766796657,627504128.0,63910603.428571425,1302931.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.25,50.46894454956055,49.53105545043945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.391387939453125,8.039679527282715,79.65408325195312,17.853092193603516,98.95751190185548,1.042486548423767,0.443695604801178,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,65.80781555175781,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256468238336.0,2735395072.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4266118705272674,0.365209766796657,603922624.0,63910603.428571425,1785272.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.35,50.43819808959961,49.56180191040039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.420270919799805,7.996753692626953,79.65408325195312,17.853092193603516,98.9754867553711,1.024510383605957,0.2799628376960754,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,75.47592163085938,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262106316800.0,2806200576.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4161073863506317,0.365209766796657,604583360.0,63910603.428571425,1284733.875,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.45,50.49419784545898,49.57237243652344,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.88408899307251,8.037818908691406,79.65408325195312,17.853092193603516,98.89866638183594,1.1013363599777222,0.3011398315429687,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,60.06998443603516,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259432185856.0,2739644160.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4549142122268677,0.365209766796657,661541056.0,63910603.428571425,1364324.75,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.55,50.416603088378906,49.51723861694336,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.995250701904297,8.023487091064453,79.65408325195312,17.853092193603516,98.94223022460938,1.057768702507019,0.3236040472984314,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,43.95182800292969,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256927907840.0,2707005952.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4629313051700592,0.365209766796657,626899136.0,63910603.428571425,1306093.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.65,50.46870040893555,49.53129959106445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.534116268157959,8.038969993591309,79.65408325195312,17.853092193603516,98.94674682617188,1.0532526969909668,0.2855704724788666,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,63.4818229675293,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,251401420800.0,2672275200.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4364656209945678,0.365209766796657,602899520.0,63910603.428571425,1269890.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.75,50.43798065185547,49.56201934814453,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.412864208221436,8.003417015075684,79.65408325195312,17.853092193603516,98.97447204589844,1.0255261659622192,0.2712174355983734,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,85.4811782836914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260723490816.0,2788759296.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4187146723270416,0.365209766796657,604041408.0,63910603.428571425,1278042.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.85,50.45274353027344,49.54725646972656,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.701111316680908,8.015869140625,79.65408325195312,17.853092193603516,98.9387435913086,1.0612565279006958,0.2947982251644134,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,64.30094909667969,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256615727104.0,2716202496.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4487746357917785,0.365209766796657,628557568.0,63910603.428571425,1304175.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
22.95,50.45246505737305,49.54753494262695,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.045168876647949,8.021656036376953,79.65408325195312,17.853092193603516,98.91007232666016,1.0899293422698977,0.312667578458786,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,74.61868286132812,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260140072960.0,2735545600.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4683650732040405,0.365209766796657,659393984.0,63910603.428571425,1355198.75,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,48.64486312866211,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,33.0,2.172175645828247
23.0,50.45246505737305,49.54753494262695,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.045168876647949,8.021656036376953,79.65408325195312,17.853092193603516,98.91007232666016,1.0899293422698977,0.312667578458786,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,74.61868286132812,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260140072960.0,2735545600.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4683650732040405,0.365209766796657,659393984.0,63910603.428571425,1355198.75,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,3.0,2.172175645828247
23.01,50.45246505737305,49.54753494262695,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.045168876647949,8.021656036376953,79.65408325195312,17.853092193603516,98.91007232666016,1.0899293422698977,0.312667578458786,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,74.61868286132812,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260140072960.0,2735545600.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4683650732040405,0.365209766796657,659393984.0,63910603.428571425,1355198.75,1437024640.0,9.008977890014648,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,1.0,2.172175645828247
23.05,50.46773147583008,49.53226852416992,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.580783843994141,8.04965877532959,79.65408325195312,17.853092193603516,98.9467544555664,1.053241729736328,0.2978422045707702,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,75.68920135498047,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,249360384000.0,2646157056.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.440995842218399,0.365209766796657,602867584.0,63910603.428571425,1267518.0,1437024640.0,9.008977890014648,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,1.0,2.172175645828247
23.15,50.46965408325195,49.53034591674805,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.362236976623535,8.044013977050781,79.65408325195312,17.853092193603516,98.96654510498048,1.0334570407867432,0.2782107591629028,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.77442169189453,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256936640512.0,2741473792.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4256400167942047,0.365209766796657,603243072.0,63910603.428571425,1267773.125,1437024640.0,9.008977890014648,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,2361.0,3.0,45.0,48.0,53.0,28.0,27.0,31.0,72.0,456.0,2.0,77.6185691356659,3196.0,1.0,2.172175645828247
23.16,50.46965408325195,49.53034591674805,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.362236976623535,8.044013977050781,79.65408325195312,17.853092193603516,98.96654510498048,1.0334570407867432,0.2782107591629028,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.77442169189453,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256936640512.0,2741473792.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4256400167942047,0.365209766796657,603243072.0,63910603.428571425,1267773.125,1437024640.0,9.026044845581056,1436.0,948.0,14072.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,1.0,2.1787867546081543
23.24,50.46965408325195,49.53034591674805,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.362236976623535,8.044013977050781,79.65408325195312,17.853092193603516,98.96654510498048,1.0334570407867432,0.2782107591629028,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.77442169189453,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256936640512.0,2741473792.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4256400167942047,0.365209766796657,603243072.0,63910603.428571425,1267773.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,33.0,2.1787867546081543
23.25,50.46175384521485,49.57162094116211,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.519575595855713,8.005378723144531,79.65408325195312,17.853092193603516,98.93077087402344,1.0692284107208252,0.2865023612976074,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,77.72008514404297,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,255988334592.0,2728560128.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4288990795612335,0.365209766796657,624817024.0,63910603.428571425,1309368.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,33.0,2.1787867546081543
23.35,50.4283447265625,49.54116821289063,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.973236083984375,8.073368072509766,79.65408325195312,17.853092193603516,98.92765045166016,1.0723522901535034,0.280920535326004,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,76.11042785644531,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258733342720.0,2716912128.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4713527858257293,0.365209766796657,639865408.0,63910603.428571425,1321139.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,33.0,2.1787867546081543
23.45,50.46049118041992,49.53950881958008,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.917257785797119,7.989126682281494,79.65408325195312,17.853092193603516,98.91789245605467,1.0821046829223633,0.3049642741680145,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,55.21732711791992,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,252102918144.0,2661213184.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4572638869285583,0.365209766796657,627088768.0,63910603.428571425,1303494.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,33.0,2.1787867546081543
23.55,50.46883010864258,49.53116989135742,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.374180793762207,8.05854320526123,79.65408325195312,17.853092193603516,98.95532989501952,1.0446696281433103,0.2918552458286285,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,64.38420867919922,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253685104640.0,2698594816.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4324127733707428,0.365209766796657,603575616.0,63910603.428571425,1275137.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,43.465850830078125,2110.0,1651.0,3.0,53.0,51.0,53.0,25.0,25.0,32.0,72.0,456.0,2.0,81.24141097068787,3196.0,33.0,2.1787867546081543
