Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
11.59,0.8159347602299282,18.32304082598005,0.012823288595037785,29.70493698120117,0.2744679450988769,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,185.3812713623047,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7699658.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,14863527834.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.6,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,14885405843.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.61,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15586351305.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.62,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,14909747258.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.63,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15608980938.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.64,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,16528529725.5,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.65,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,17435392580.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.66,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15658575960.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.67,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15683615594.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.69,0.8159347602299282,18.32304082598005,0.012823288595037785,29.06395721435547,0.3096819221973419,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,173.00900268554688,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7686416.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,16209612968.5,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.7,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15711715581.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.71,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15352552436.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.72,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,14979088671.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.73,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15765179420.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.74,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15794031929.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.76,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15823046861.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.77,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15433311625.5,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.79,0.8159347602299282,18.32304082598005,0.012823288595037785,29.678646087646484,0.3915765881538391,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,176.46435546875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7693457.5,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15882668394.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.8,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15911454494.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.82,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15940505364.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.83,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15969564672.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.84,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15998774705.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.85,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,17559300512.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.86,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,16311417374.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.87,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15059653036.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.88,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15080161782.5,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.89,0.8159347602299282,18.32304082598005,0.012823288595037785,29.089284896850582,0.4987251460552215,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,170.0883331298828,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7708837.0,1191930456.044643,0.2826080620288849,341.0,46.0,7805.0,1.0,33.24302673339844,2621.0,15107878934.0,2361.0,4.0,63.0,65.0,58.0,55.0,68.0,75.0,90.0,456.0,2.0,36.8752658367157,1.0811686515808103,3196.0,49.0,3.4110591411590576
11.9,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15107878934.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.91,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15132733459.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.92,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15157778242.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.93,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15184253934.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.94,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15211940883.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.95,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,15656560477.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.96,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,16089033774.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.97,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,16108277053.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
11.98,0.8159347602299282,18.32304082598005,0.012823288595037785,29.114879608154297,0.6364622712135315,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,152.01675415039062,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7714900.5,1191930456.044643,0.3461005687713623,1151.0,451.0,12219.0,2.0,25.95755386352539,2621.0,16129868068.0,2361.0,4.0,76.0,76.0,69.0,63.0,69.0,77.0,90.0,456.0,2.0,47.7899432182312,1.1225872039794922,3196.0,49.0,3.7768707275390634
