Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
12.33,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.02533721923828,33.30302047729492,28.450831604003906,8.152851867675782,98.2103042602539,1.7896989583969116,2.834978580474853,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133952995328.0,693665728.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642315264.0,98505585.6,1181092.5,1217258857.815625,1.3682291507720947,300.0,46.0,7793.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.34,50.37837600708008,49.64487457275391,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.868532180786133,34.17352294921875,28.450831604003906,8.152851867675782,98.19378662109376,1.806211352348328,3.028207302093506,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,135950336000.0,703268800.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159694194793701,0.33429155349731443,664058624.0,98505585.6,1220518.25,1217258857.815625,0.0023089023306965,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.44,50.31427383422852,49.66256713867188,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.02171516418457,33.33900451660156,28.450831604003906,8.152851867675782,98.24846649169922,1.7515363693237305,2.8638978004455566,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,136385724416.0,706245888.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158402681350708,0.33429155349731443,641664448.0,98505585.6,1180074.875,1217258857.815625,0.0023089023306965,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.54,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.13636016845703,33.32346725463867,28.450831604003906,8.152851867675782,98.2207489013672,1.7792494297027588,2.8867225646972656,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133993668608.0,693876352.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642510272.0,98505585.6,1181451.125,1217258857.815625,0.0023089023306965,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.55,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.13636016845703,33.32346725463867,28.450831604003906,8.152851867675782,98.2207489013672,1.7792494297027588,2.8867225646972656,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133993668608.0,693876352.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642510272.0,98505585.6,1181451.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.64,50.38416290283203,49.64161682128906,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.85744857788086,34.15320587158203,28.450831604003906,8.152851867675782,98.1720962524414,1.8279060125350952,2.934844970703125,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134177472512.0,694033920.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1599361896514893,0.33429155349731443,662081024.0,98505585.6,1218623.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.74,50.3306884765625,49.665618896484375,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.113243103027344,33.347843170166016,28.450831604003906,8.152851867675782,98.2278289794922,1.7721693515777588,2.931436061859131,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,136840912896.0,708689024.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1582841873168945,0.33429155349731443,649556608.0,98505585.6,1192632.375,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.84,50.35559844970703,49.64484405517578,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.900121688842773,34.17729949951172,28.450831604003906,8.152851867675782,98.24894714355467,1.7510554790496826,2.8954317569732666,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,136386543616.0,705531648.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1598029136657715,0.33429155349731443,642402624.0,98505585.6,1180894.375,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
12.94,50.3207893371582,49.65671920776367,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.0030574798584,33.31024169921875,28.450831604003906,8.152851867675782,98.2126922607422,1.78731107711792,2.9558660984039307,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134011928576.0,693978432.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158300876617432,0.33429155349731443,642232000.0,98505585.6,1181118.625,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.04,50.35716247558594,49.6653938293457,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.00828742980957,33.30371856689453,28.450831604003906,8.152851867675782,98.16307067871094,1.8369300365448,2.9800069332122803,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134426066944.0,696129408.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1584551334381104,0.33429155349731443,662727872.0,98505585.6,1219053.0,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.14,50.36227035522461,49.63875579833984,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.901695251464844,34.110694885253906,28.450831604003906,8.152851867675782,98.23255157470705,1.767447829246521,2.9875338077545166,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,135906336768.0,702999616.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.16005802154541,0.33429155349731443,643453696.0,98505585.6,1182254.375,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.24,50.32508087158203,49.65939331054688,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.03257942199707,33.3043098449707,28.450831604003906,8.152851867675782,98.24349975585938,1.7565032243728638,2.8291056156158447,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,136034091008.0,704400832.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1588470935821533,0.33429155349731443,642498304.0,98505585.6,1181429.0,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.33,50.32508087158203,49.65939331054688,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.03257942199707,33.3043098449707,28.450831604003906,8.152851867675782,98.24349975585938,1.7565032243728638,2.8291056156158447,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,136034091008.0,704400832.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.1588470935821533,0.33429155349731443,642498304.0,98505585.6,1181429.0,1217258857.815625,3.8146989345550537,300.0,46.0,7793.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.34,50.3320198059082,49.660064697265625,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.04920959472656,33.33123779296875,28.450831604003906,8.152851867675782,98.21248626708984,1.7875174283981323,2.872837781906128,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133970427904.0,693758016.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158336639404297,0.33429155349731443,642296320.0,98505585.6,1181236.875,1217258857.815625,0.0084977177903056,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.44,50.36056137084961,49.63943862915039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.843156814575195,34.129188537597656,28.450831604003906,8.152851867675782,98.21862030029295,1.7813788652420044,2.922530174255371,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133993873408.0,693142720.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159741163253784,0.33429155349731443,642511296.0,98505585.6,1181094.25,1217258857.815625,0.0084977177903056,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.54,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.13326835632324,33.30007553100586,28.450831604003906,8.152851867675782,98.2197265625,1.7802753448486328,2.954317331314087,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133993316352.0,693874560.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642508608.0,98505585.6,1181448.0,1217258857.815625,0.0084977177903056,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.55,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.13326835632324,33.30007553100586,28.450831604003906,8.152851867675782,98.2197265625,1.7802753448486328,2.954317331314087,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133993316352.0,693874560.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642508608.0,98505585.6,1181448.0,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.64,50.36056137084961,49.63943862915039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.90635871887207,34.13786697387695,28.450831604003906,8.152851867675782,98.21552276611328,1.784476399421692,2.9884908199310303,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133998739456.0,693167936.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159741163253784,0.33429155349731443,642534656.0,98505585.6,1181137.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.74,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.00722885131836,33.29548263549805,28.450831604003906,8.152851867675782,98.21630096435548,1.7836960554122925,2.92908239364624,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134018637824.0,694005632.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642630016.0,98505585.6,1181671.25,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.84,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.006845474243164,33.302974700927734,28.450831604003906,8.152851867675782,98.21792602539062,1.7820745706558228,2.923187017440796,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134007504896.0,693948032.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642576640.0,98505585.6,1181573.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
13.94,50.36056137084961,49.63943862915039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.86424446105957,34.154476165771484,28.450831604003906,8.152851867675782,98.2105484008789,1.7894515991210938,2.929283857345581,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133937152000.0,692849344.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159741163253784,0.33429155349731443,642239296.0,98505585.6,1180594.25,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.04,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.01673698425293,33.349857330322266,28.450831604003906,8.152851867675782,98.2150421142578,1.7849584817886353,2.843628406524658,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134005350400.0,693936832.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642566336.0,98505585.6,1181554.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.14,50.36056137084961,49.63943862915039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.89719009399414,34.191688537597656,28.450831604003906,8.152851867675782,98.21632385253906,1.783677339553833,2.956305742263794,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,133979693056.0,693069376.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159741163253784,0.33429155349731443,642443264.0,98505585.6,1180969.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.25,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.01241683959961,33.32780838012695,28.450831604003906,8.152851867675782,98.2192611694336,1.780739188194275,2.905205488204956,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134016688128.0,693995584.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642620672.0,98505585.6,1181654.125,1217258857.815625,3.8146989345550537,1150.0,450.0,12267.0,1.0,11.546271324157717,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.33,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.01241683959961,33.32780838012695,28.450831604003906,8.152851867675782,98.2192611694336,1.780739188194275,2.905205488204956,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134016688128.0,693995584.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642620672.0,98505585.6,1181654.125,1217258857.815625,3.8146989345550537,300.0,46.0,7793.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.34,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,25.01241683959961,33.32780838012695,28.450831604003906,8.152851867675782,98.2192611694336,1.780739188194275,2.905205488204956,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134016688128.0,693995584.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642620672.0,98505585.6,1181654.125,1217258857.815625,3.8146989345550537,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.35,50.33605194091797,49.66394805908203,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.999467849731445,33.31480407714844,28.450831604003906,8.152851867675782,98.21285247802734,1.7871462106704712,2.9001057147979736,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134007996416.0,693950528.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.158513307571411,0.33429155349731443,642579008.0,98505585.6,1181577.375,1217258857.815625,3.8146989345550537,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
14.45,50.36056137084961,49.63943862915039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,24.88401985168457,34.164306640625,28.450831604003906,8.152851867675782,98.21031951904295,1.7896833419799805,3.019458293914795,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.017382621765137,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,134010494976.0,693228736.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,2.159741163253784,0.33429155349731443,642590976.0,98505585.6,1181240.75,1217258857.815625,3.8146989345550537,115.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,69.0,68.0,63.0,72.0,95.0,56.0,90.0,545.0,2.0,37.21790909767151,1.0262198448181152,3196.0,71.0,3.36640739440918
