Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
23.78,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20207258009.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.79,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20413046164.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.81,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20426979412.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.82,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25377170982.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.83,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20442554302.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.84,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25385157907.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.85,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25393294083.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.87,68.40763854980469,31.579784393310547,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.953583717346191,7.829395294189453,81.02107747395833,22.82764498392741,98.80682373046876,1.1931732892990112,0.7096050977706909,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,32.02659225463867,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052900480.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1972841.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,22931458067.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.88,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25408540801.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.89,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20479641274.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.9,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20270692581.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.92,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25424928167.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.93,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,20497752163.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.97,68.21805572509766,31.77120018005371,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.626028060913086,7.797123908996582,81.02107747395833,22.82764498392741,98.82718658447266,1.1728124618530271,0.6567345857620239,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.63682556152344,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2130272256.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1964000.625,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25450674172.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.98,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25450674172.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
23.99,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25462067601.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,75.0,2.694533348083496
24.0,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,25475361769.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.01,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20536103956.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.03,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,25487810925.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.04,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20552975987.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.05,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20340275997.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.06,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,25498640640.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.07,68.18091583251953,31.809011459350582,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.916932582855225,7.743781089782715,81.02107747395833,22.82764498392741,98.81449127197266,1.1855089664459229,0.7383847832679749,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,37.09598159790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2155132160.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2008636.75,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20463717308.5,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.08,68.11444854736328,31.87630653381348,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.3135347366333,7.81390905380249,81.02107747395833,22.82764498392741,98.77910614013672,1.2208917140960691,0.7464994192123413,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.56608963012695,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2138555392.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2052675.25,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20463717308.5,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.09,68.11444854736328,31.87630653381348,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.3135347366333,7.81390905380249,81.02107747395833,22.82764498392741,98.77910614013672,1.2208917140960691,0.7464994192123413,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.56608963012695,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2138555392.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2052675.25,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,25508918387.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.1,68.11444854736328,31.87630653381348,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.3135347366333,7.81390905380249,81.02107747395833,22.82764498392741,98.77910614013672,1.2208917140960691,0.7464994192123413,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.56608963012695,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2138555392.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2052675.25,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20375472198.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.11,68.11444854736328,31.87630653381348,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.3135347366333,7.81390905380249,81.02107747395833,22.82764498392741,98.77910614013672,1.2208917140960691,0.7464994192123413,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.56608963012695,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2138555392.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2052675.25,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20590380109.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
24.14,68.11444854736328,31.87630653381348,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.3135347366333,7.81390905380249,81.02107747395833,22.82764498392741,98.77910614013672,1.2208917140960691,0.7464994192123413,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,34.56608963012695,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2138555392.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2052675.25,2634597333.3333335,6.85695743560791,263.0,48.0,7855.0,1.0,31.12697029113769,2178.0,20610818239.0,1382.0,3.0,84.0,83.0,84.0,47.0,40.0,49.0,72.0,456.0,3.0,63.42927813529968,0.7256454229354858,2736.0,2.0,11.0,2.694533348083496
