Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
20.33,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.161159515380859,8.04277515411377,30.462243216378347,9.05357824053083,0.3025453686714172,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,51.468788146972656,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2229190400.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1107830.0,153643.890625,1.80735719203949,894.0,495.5,12797.0,0.5,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.43,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.037408351898193,8.015775680541992,30.462243216378347,9.05357824053083,0.2923319935798645,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,49.64073944091797,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2307712768.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115021.75,153643.890625,1.80735719203949,894.0,495.5,12797.0,0.5,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.53,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.135344982147217,8.01168441772461,30.462243216378347,9.05357824053083,0.3189845383167267,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,49.74653625488281,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2336195328.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1158481.625,153643.890625,1.80735719203949,894.0,495.5,12797.0,0.5,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.135344982147217,8.01168441772461,30.462243216378347,9.05357824053083,0.3189845383167267,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,49.74653625488281,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2336195328.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1158481.625,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.63,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.723923683166504,8.04171371459961,30.462243216378347,9.05357824053083,0.3143666088581085,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,45.99711227416992,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2309769984.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1203472.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.73,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.053446292877197,8.049901962280273,30.462243216378347,9.05357824053083,0.2943069040775299,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,56.2968864440918,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2243885312.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1113652.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.83,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.046977519989014,8.018692970275879,30.462243216378347,9.05357824053083,0.2815682888031006,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,55.6370964050293,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2268635392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115665.75,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,75.0,2.327231168746948
20.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.046977519989014,8.018692970275879,30.462243216378347,9.05357824053083,0.2815682888031006,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,55.6370964050293,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2268635392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115665.75,153643.890625,8.125578880310059,102.0,2.0,6330.0,1.0,22.742305755615234,2194.0,2361.0,3.0,68.0,69.0,67.0,43.0,48.0,44.0,72.0,456.0,2.0,48.34266304969788,3196.0,1.0,1.0,2.327231168746948
20.86,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.046977519989014,8.018692970275879,30.462243216378347,9.05357824053083,0.2815682888031006,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,55.6370964050293,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2268635392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115665.75,153643.890625,7.447895526885986,1443.0,949.0,13922.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,19.0,2.178529739379883
20.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.046977519989014,8.018692970275879,30.462243216378347,9.05357824053083,0.2815682888031006,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,55.6370964050293,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2268635392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115665.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
20.93,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.88178300857544,8.049378395080566,30.462243216378347,9.05357824053083,0.3086737990379333,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,51.09833526611328,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2335576064.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1124363.875,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.03,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.624419689178467,8.01372241973877,30.462243216378347,9.05357824053083,0.314646452665329,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,44.43444442749024,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2307214336.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1209293.375,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.13,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,8.148238182067871,8.034477233886719,30.462243216378347,9.05357824053083,0.3793640732765198,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,15.66929531097412,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2046855680.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1123670.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.23,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.060490131378174,8.009322166442871,30.462243216378347,9.05357824053083,0.3060634136199951,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,27.503637313842773,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2268204544.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1108776.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.33,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.801140785217285,8.033773422241211,30.462243216378347,9.05357824053083,0.2856501340866089,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,35.633182525634766,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2358142464.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1124390.875,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.43,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.270345211029053,7.976203918457031,30.462243216378347,9.05357824053083,0.3226475119590759,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,34.80118560791016,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2288508416.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1193144.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.53,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.457647323608398,8.050554275512695,30.462243216378347,9.05357824053083,0.3144384622573852,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,34.83100509643555,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2293134848.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1165417.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,47.68869018554688,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.457647323608398,8.050554275512695,30.462243216378347,9.05357824053083,0.3144384622573852,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,34.83100509643555,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2293134848.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1165417.625,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.63,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.005449771881104,8.010162353515625,30.462243216378347,9.05357824053083,0.3179946541786194,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,45.2711296081543,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2258003456.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1111548.375,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.73,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.798213481903076,8.04409122467041,30.462243216378347,9.05357824053083,0.2936564683914184,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,35.93413162231445,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2331232000.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1117966.375,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.83,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.132195949554443,7.959857940673828,30.462243216378347,9.05357824053083,0.3259057998657226,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,37.32756423950195,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2323990272.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1159048.875,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.132195949554443,7.959857940673828,30.462243216378347,9.05357824053083,0.3259057998657226,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,37.32756423950195,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2323990272.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1159048.875,153643.890625,8.170790672302246,102.0,2.0,6330.0,1.0,22.742305755615234,2194.0,2361.0,3.0,52.0,52.0,56.0,28.0,30.0,34.0,72.0,456.0,2.0,66.6144847869873,3196.0,1.0,65.0,2.178529739379883
21.86,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.132195949554443,7.959857940673828,30.462243216378347,9.05357824053083,0.3259057998657226,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,37.32756423950195,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2323990272.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1159048.875,153643.890625,8.197354316711426,1443.0,949.0,13922.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
21.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.132195949554443,7.959857940673828,30.462243216378347,9.05357824053083,0.3259057998657226,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,37.32756423950195,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2323990272.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1159048.875,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
21.93,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.463717460632324,8.09119987487793,30.462243216378347,9.05357824053083,0.2988774478435516,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,42.06050109863281,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2325402112.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1204859.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
22.04,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.071052074432373,7.999297618865967,30.462243216378347,9.05357824053083,0.3091387152671814,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,39.84087753295898,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2236429568.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1113861.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
22.14,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.770875930786133,8.04971981048584,30.462243216378347,9.05357824053083,0.3124918043613434,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,35.90220642089844,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2312279808.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1114575.125,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
22.24,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.729206085205078,8.059004783630371,30.462243216378347,9.05357824053083,0.2970353066921234,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,47.001953125,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2362201856.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1124422.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
22.34,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.558239459991455,8.003938674926758,30.462243216378347,9.05357824053083,0.3176653981208801,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,55.33076858520508,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2314406912.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1208154.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,49.07695770263672,2194.0,2361.0,3.0,49.0,54.0,55.0,25.0,26.0,30.0,72.0,456.0,2.0,73.78065586090088,3196.0,1.0,65.0,2.1658802032470703
