Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
18.88,11.038536278264862,44.417846134730745,0.030839724362262354,34.09363555908203,2.9038491249084477,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1192072.875,151032.09375,0.0100949052721261,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,22161903977.666668,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.89,11.038536278264862,44.417846134730745,0.030839724362262354,34.09363555908203,2.9038491249084477,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1192072.875,151032.09375,0.0100949052721261,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,25649093712.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.9,11.038536278264862,44.417846134730745,0.030839724362262354,34.09363555908203,2.9038491249084477,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1192072.875,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,25649093712.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.91,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,25649093712.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.95,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,21781800091.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.96,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,23014389090.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.97,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,24375412680.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.98,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,23541032979.333332,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
18.99,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,23062831437.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.0,11.038536278264862,44.417846134730745,0.030839724362262354,33.28866958618164,2.9242100715637207,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6678447127342224,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1209096.125,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,23813733070.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.01,11.038536278264862,44.417846134730745,0.030839724362262354,34.15552520751953,2.80775785446167,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1183367.375,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,23813733070.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.11,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,21883992315.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.12,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3625.0,21891907621.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.13,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,2.325180768966675,347.0,42.0,11672.0,1.0,13.365198135375977,3625.0,22510973131.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.14,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,2.325180768966675,347.0,42.0,11672.0,1.0,13.365198135375977,3625.0,23130910257.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.15,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,2.325180768966675,347.0,42.0,11672.0,1.0,13.365198135375977,3625.0,23155718087.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.16,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23178871383.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.17,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,21938214192.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.18,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,21955280799.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.2,11.038536278264862,44.417846134730745,0.030839724362262354,33.35929870605469,2.8488011360168457,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180719.25,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,25862266815.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.21,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,21996043752.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.22,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,22015137242.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.23,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,22036619158.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.24,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23226879121.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.25,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,25891536816.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.26,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,25911876179.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.27,11.038536278264862,44.417846134730745,0.030839724362262354,33.399227142333984,2.861330509185791,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181202.875,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,25934317062.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.31,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23786319075.666668,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.32,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23300970490.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.33,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,26010194629.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.34,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23327483912.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.36,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,24083590467.5,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.37,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,22140661202.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.38,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,22155487298.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.39,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23353030878.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.4,11.038536278264862,44.417846134730745,0.030839724362262354,34.237060546875,2.853519916534424,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1180621.125,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23379066257.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.41,11.038536278264862,44.417846134730745,0.030839724362262354,33.38429260253906,2.8611631393432617,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181197.375,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23406200096.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
19.43,11.038536278264862,44.417846134730745,0.030839724362262354,33.38429260253906,2.8611631393432617,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5887186527252197,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,1181197.375,151032.09375,0.0256130136549472,104.0,2.0,6330.0,1.0,13.365198135375977,3625.0,23433956493.0,2361.0,4.0,79.0,78.0,78.0,56.0,78.0,88.0,90.0,456.0,2.0,32.24492967128754,3196.0,2.0,65.0,3.390982151031494
