Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.71,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17130493548.5,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.72,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16594859090.333334,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.73,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16625073731.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.74,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16648627400.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.75,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16674100928.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.76,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17708093318.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.77,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17721252104.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.78,50.32120132446289,49.65422058105469,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.04637908935547,33.369632720947266,98.23794555664062,1.7620528936386108,2.844076156616211,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641039488.0,115593376.0,1178925.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24075653156.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.79,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24101837026.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.8,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24129316984.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.81,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24157428367.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.82,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24186090214.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.84,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24215077743.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.85,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24244201641.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.86,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16702961649.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.87,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16712046598.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.88,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.880172729492188,34.21502685546875,98.2214813232422,1.7785221338272097,2.9111368656158447,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642061120.0,115593376.0,1180266.625,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17780016556.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.89,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17780016556.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.9,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17804912657.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.92,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24273458754.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.93,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24295891438.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.94,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17831271857.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.96,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,24346914823.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.97,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17851343478.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.98,50.33632278442383,49.66367721557617,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,25.042377471923828,33.36356735229492,98.222412109375,1.7775903940200806,2.8824188709259038,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,641594304.0,115593376.0,1179766.75,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17874085468.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
15.99,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.863117218017575,34.19172286987305,98.2294464111328,1.7705533504486084,2.930306911468506,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642011520.0,115593376.0,1180175.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17898785704.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
16.0,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.863117218017575,34.19172286987305,98.2294464111328,1.7705533504486084,2.930306911468506,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642011520.0,115593376.0,1180175.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17924567130.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
16.01,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.863117218017575,34.19172286987305,98.2294464111328,1.7705533504486084,2.930306911468506,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642011520.0,115593376.0,1180175.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17951472080.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
16.02,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.863117218017575,34.19172286987305,98.2294464111328,1.7705533504486084,2.930306911468506,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642011520.0,115593376.0,1180175.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,17979443394.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
16.03,50.36083221435547,49.63916778564453,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,24.863117218017575,34.19172286987305,98.2294464111328,1.7705533504486084,2.930306911468506,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6491348147392273,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,642011520.0,115593376.0,1180175.5,1975970841.1666667,0.0037627646233886,102.0,2.0,6330.0,1.0,23.566102981567383,3631.0,16759130207.0,2361.0,4.0,65.0,64.0,60.0,69.0,95.0,50.0,90.0,456.0,2.0,31.891122460365292,3196.0,71.0,3.3603572845458984
