Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
16.91,67.65725708007812,32.330596923828125,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.479263305664062,1.3672456741333008,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,78.4532241821289,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243170263040.0,2133258880.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0835182666778564,-1.0,-1.0,76234068.8,8573218.0,1741143952.159375,0.2396003603935241,107.0,2.0,6313.0,1.0,37.78433227539063,3054.0,2361.0,4.0,68.0,67.0,66.0,69.0,66.0,72.0,90.0,456.0,2.0,60.24361848831177,0.6190181970596313,3196.0,1.0,60.0,5.200099945068359
17.01,67.73578643798828,32.26814270019531,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.206342697143555,1.4190140962600708,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,75.58199310302734,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244017446912.0,2138329344.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08829402923584,-1.0,-1.0,76234068.8,8812467.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.11,67.6733169555664,32.33148193359375,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.28399085998535,1.326085329055786,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,72.30810546875,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,247414161408.0,2168220160.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08781361579895,-1.0,-1.0,76234068.8,8588798.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.21,67.607421875,32.37953567504883,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.45074462890625,1.435029149055481,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,90.60198974609376,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243288178688.0,2135072896.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.082275867462158,-1.0,-1.0,76234068.8,8600650.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.31,67.71917724609375,32.29346466064453,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.20392608642578,1.3870419263839722,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,84.51010131835938,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242852773888.0,2127831936.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0892817974090576,-1.0,-1.0,76234068.8,8713196.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.41,67.67272186279297,32.3260498046875,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.386911392211918,1.3958361148834229,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,59.58552169799805,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244049575936.0,2139528832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085352897644043,-1.0,-1.0,76234068.8,8606579.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.51,67.72991180419922,32.26842498779297,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.18062973022461,1.3929438591003418,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,47.78047561645508,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245187756032.0,2146480128.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0921573638916016,-1.0,-1.0,76234068.8,8607434.0,1741143952.159375,1.3300570249557495,986.0,460.0,12211.0,4.0,22.258501052856445,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.57,67.72991180419922,32.26842498779297,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.18062973022461,1.3929438591003418,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,47.78047561645508,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245187756032.0,2146480128.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0921573638916016,-1.0,-1.0,76234068.8,8607434.0,1741143952.159375,0.2467291355133056,287.0,48.0,7856.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.61,67.60548400878906,32.39321517944336,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.17050170898437,1.354164481163025,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,76.62077331542969,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243820707840.0,2141149952.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.079416036605835,-1.0,-1.0,76234068.8,8577467.0,1741143952.159375,0.2467291355133056,287.0,48.0,7856.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.71,67.65441131591797,32.33053970336914,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.381607055664062,1.3546499013900757,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,30.99535369873047,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243831717888.0,2138174592.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0844247341156006,-1.0,-1.0,76234068.8,8570008.0,1741143952.159375,0.2467291355133056,287.0,48.0,7856.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,60.0,5.199619770050049
17.79,67.65441131591797,32.33053970336914,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.381607055664062,1.3546499013900757,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,30.99535369873047,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243831717888.0,2138174592.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0844247341156006,-1.0,-1.0,76234068.8,8570008.0,1741143952.159375,0.3281948268413543,107.0,2.0,6313.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,1.0,5.199619770050049
17.81,67.67030334472656,32.32831573486328,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.25100898742676,1.4006049633026123,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,20.4172420501709,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242281250816.0,2124794880.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0855724811553955,-1.0,-1.0,76234068.8,8551301.0,1741143952.159375,0.3281948268413543,107.0,2.0,6313.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,1.0,5.199619770050049
17.91,67.67095947265625,32.32759475708008,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.212913513183597,1.4559133052825928,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,13.580065727233888,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242370969600.0,2125600768.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0855956077575684,-1.0,-1.0,76234068.8,8549605.0,1741143952.159375,0.3281948268413543,107.0,2.0,6313.0,1.0,37.76167297363281,3054.0,2361.0,4.0,79.0,78.0,77.0,60.0,71.0,81.0,90.0,456.0,2.0,60.33260226249695,0.6072583794593811,3196.0,1.0,1.0,5.199619770050049
18.01,67.68417358398438,32.31443405151367,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42595863342285,1.4345890283584597,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,23.407974243164062,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242363465728.0,2124765184.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086111307144165,-1.0,-1.0,76234068.8,8552843.0,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.11,67.67290496826172,32.32564926147461,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.250219345092773,1.3771061897277832,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,29.841398239135746,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242290900992.0,2124870912.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0857272148132324,-1.0,-1.0,76234068.8,8551212.0,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.21,67.68391418457031,32.314640045166016,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.417097091674805,1.413442850112915,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,48.87552261352539,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242408947712.0,2125181824.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086071014404297,-1.0,-1.0,76234068.8,8555933.0,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.31,67.24369812011719,32.754920959472656,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.704517364501957,1.3316235542297363,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,51.5943717956543,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242212995072.0,2152407296.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.071230888366699,-1.0,-1.0,76234068.8,8556673.0,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.41,67.65828704833984,32.34033203125,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.207124710083008,1.4784111976623535,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,97.93768310546876,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242239406080.0,2096181376.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.114151954650879,-1.0,-1.0,76234068.8,8156894.5,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.51,67.6727294921875,32.32583999633789,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.45205307006836,1.4589263200759888,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,74.20983123779297,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242291605504.0,2095817472.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.114720344543457,-1.0,-1.0,76234068.8,8159837.0,1741143952.159375,0.8806907534599304,986.0,460.0,12211.0,4.0,22.037866592407227,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.57,67.6727294921875,32.32583999633789,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.45205307006836,1.4589263200759888,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,74.20983123779297,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242291605504.0,2095817472.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.114720344543457,-1.0,-1.0,76234068.8,8159837.0,1741143952.159375,0.2952380180358886,287.0,48.0,7856.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.61,67.66007232666016,32.33850860595703,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.239482879638672,1.4998230934143066,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,96.22598266601562,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242220433408.0,2095986304.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.1142055988311768,-1.0,-1.0,76234068.8,8159445.0,1741143952.159375,0.2952380180358886,287.0,48.0,7856.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.71,67.65773010253906,32.3409423828125,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42026710510254,1.4859340190887451,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,79.75448608398438,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242169397248.0,2095064320.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.113729476928711,-1.0,-1.0,76234068.8,8164655.0,1741143952.159375,0.2952380180358886,287.0,48.0,7856.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,61.0,5.202482223510742
18.8,67.65773010253906,32.3409423828125,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42026710510254,1.4859340190887451,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,79.75448608398438,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242169397248.0,2095064320.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.113729476928711,-1.0,-1.0,76234068.8,8164655.0,1741143952.159375,0.3223355710506439,107.0,2.0,6313.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,2.0,5.202482223510742
18.81,67.66200256347656,32.336639404296875,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.247127532958984,1.4672011137008667,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,67.72941589355469,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242290343936.0,2096571776.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.1143546104431152,-1.0,-1.0,76234068.8,8168779.5,1741143952.159375,0.3223355710506439,107.0,2.0,6313.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,2.0,5.202482223510742
18.91,67.67292022705078,32.338531494140625,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.22606086730957,1.5100769996643066,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,55.20558547973633,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245144829952.0,2119256320.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.1178786754608154,-1.0,-1.0,76234068.8,8391476.0,1741143952.159375,0.3223355710506439,107.0,2.0,6313.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,2.0,5.202482223510742
19.01,67.6785659790039,32.32020568847656,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.41718864440918,1.4968847036361694,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6616343855857849,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244512522240.0,2100709248.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.130064010620117,-1.0,-1.0,76234068.8,7989907.0,1741143952.159375,0.3223355710506439,107.0,2.0,6313.0,1.0,37.727294921875,3054.0,2361.0,4.0,78.0,76.0,75.0,60.0,70.0,68.0,90.0,456.0,2.0,60.460394620895386,0.6326227188110352,3196.0,1.0,2.0,5.202482223510742
19.1,67.6785659790039,32.32020568847656,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.41718864440918,1.4968847036361694,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6616343855857849,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244512522240.0,2100709248.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.130064010620117,-1.0,-1.0,76234068.8,7989907.0,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.12,67.65685272216797,32.328792572021484,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.20299530029297,1.5414891242980957,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,2.368574380874634,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245541879808.0,2126350208.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.111670732498169,-1.0,-1.0,76234068.8,8175833.5,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.22,67.69306945800781,32.318321228027344,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.444669723510746,1.5445493459701538,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6052074432373047,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245166129152.0,2133999488.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.102189779281616,-1.0,-1.0,76234068.8,8631484.0,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.32,71.39292907714844,28.59382057189941,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,18.22407341003418,0.3501462936401367,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,5.091907978057861,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,237819101184.0,3414828800.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4037123918533323,-1.0,-1.0,76234068.8,12931714.0,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.42,67.33187866210938,32.67283248901367,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,20.573627471923828,0.3466474711894989,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,9.747403144836426,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,241358241792.0,3341306368.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3842720985412598,-1.0,-1.0,76234068.8,12344809.0,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.52,63.12285232543945,36.87041473388672,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.3233642578125,0.7774018049240112,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,8.915606498718262,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,253354491904.0,2891351040.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.6094508171081543,-1.0,-1.0,76234068.8,10534343.0,1741143952.159375,10.847768783569336,372.0,46.0,11671.0,4.0,22.04403305053711,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
19.57,63.12285232543945,36.87041473388672,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.3233642578125,0.7774018049240112,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,8.915606498718262,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,253354491904.0,2891351040.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.6094508171081543,-1.0,-1.0,76234068.8,10534343.0,1741143952.159375,0.0859312117099762,287.0,48.0,7856.0,1.0,36.28896331787109,3370.0,2361.0,3.0,84.0,85.0,84.0,57.0,68.0,65.0,90.0,456.0,2.0,56.43676519393921,0.4850351512432098,3196.0,1.0,68.0,4.360102653503418
