Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
20.93,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,104.0,2.0,6330.0,1.0,21.656665802001957,3427.0,19141117060.0,1920.0,4.0,81.0,81.0,77.0,64.0,69.0,78.0,90.0,456.0,2.0,43.83979141712189,0.7693397402763367,3196.0,1.0,9.0,3.765681266784668
20.94,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,104.0,2.0,6330.0,1.0,21.656665802001957,3427.0,20899513106.0,1920.0,4.0,81.0,81.0,77.0,64.0,69.0,78.0,90.0,456.0,2.0,43.83979141712189,0.7693397402763367,3196.0,1.0,9.0,3.765681266784668
20.95,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,104.0,2.0,6330.0,1.0,21.656665802001957,3427.0,19159219781.0,1920.0,4.0,81.0,81.0,77.0,64.0,69.0,78.0,90.0,456.0,2.0,43.83979141712189,0.7693397402763367,3196.0,1.0,9.0,3.765681266784668
20.96,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,104.0,2.0,6330.0,1.0,21.656665802001957,3427.0,21257765031.0,1920.0,4.0,81.0,81.0,77.0,64.0,69.0,78.0,90.0,456.0,2.0,43.83979141712189,0.7693397402763367,3196.0,1.0,9.0,3.765681266784668
20.97,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,17414466099.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
20.98,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,17423653494.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.0,68.24686431884766,31.746248245239254,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,12.936444282531738,6.731950283050537,97.48592376708984,2.5140786170959477,1.9585559368133545,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,64.68619537353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,150958391296.0,1198438016.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.519287109375,0.8571939468383789,1073178688.0,75024368.0,3640098.5,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,17433446200.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.01,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,17433446200.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.02,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,17444032193.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.05,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,20965119548.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.06,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,0.0144270062446594,1441.0,949.0,13898.0,1.0,21.656665802001957,2261.0,19546859486.5,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,66.0,4.029393196105957
21.08,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,19546859486.5,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.09,68.30103302001953,31.749237060546875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,9.330303192138672,6.7664875984191895,97.821533203125,2.178463697433472,1.4515712261199951,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,48.26252365112305,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,189948444672.0,1683331840.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.0882843732833862,0.8571939468383789,1119594752.0,75024368.0,3811064.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,19562034865.5,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.11,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,19562034865.5,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.12,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,19582074130.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.13,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17501095057.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.14,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,21000477933.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.15,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17510738140.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.16,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17521482909.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.18,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17532274135.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.19,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,21023182622.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.2,68.16754913330078,31.80582046508789,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.467885971069336,6.719064712524414,98.06078338623048,1.939217209815979,1.2197692394256592,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.60025787353516,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,219277082624.0,2026854528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9372581243515016,0.8571939468383789,1130775296.0,75024368.0,3875686.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17545608505.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.21,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17545608505.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.23,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,20111358892.333332,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.24,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17563130575.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.26,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17571887871.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.27,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,17581176024.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
21.28,68.18769836425781,31.8026123046875,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.550395011901855,6.8280229568481445,98.06793212890624,1.932071089744568,1.3207696676254272,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,26.59335708618164,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,221710434304.0,2046582528.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9410515427589417,0.8571939468383789,1127255680.0,75024368.0,3849771.5,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,1.0,5.339852809906006,2261.0,21063907690.0,1382.0,3.0,87.0,89.0,90.0,41.0,29.0,52.0,72.0,456.0,3.0,39.68179821968079,0.750308632850647,2736.0,1.0,77.0,4.029393196105957
