Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
13.11,0.7875292539596558,15.226322555541993,0.06058317720890044,33.363468170166016,2.8727409839630127,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1180667.25,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.21,0.7875292539596558,15.226322555541993,0.06058317720890044,34.18241882324219,2.9462006092071533,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1223359.5,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.31,0.7875292539596558,15.226322555541993,0.06058317720890044,33.2554817199707,2.9889540672302246,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1191063.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.41,0.7875292539596558,15.226322555541993,0.06058317720890044,34.076072692871094,2.886716604232788,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181238.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.51,0.7875292539596558,15.226322555541993,0.06058317720890044,33.238224029541016,2.8670027256011963,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181038.125,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.61,0.7875292539596558,15.226322555541993,0.06058317720890044,33.320762634277344,2.9185633659362797,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181895.375,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.71,0.7875292539596558,15.226322555541993,0.06058317720890044,34.17067337036133,3.0958590507507324,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1220297.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.74,0.7875292539596558,15.226322555541993,0.06058317720890044,34.17067337036133,3.0958590507507324,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1220297.0,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.81,0.7875292539596558,15.226322555541993,0.06058317720890044,33.34477233886719,2.861166477203369,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181601.625,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.91,0.7875292539596558,15.226322555541993,0.06058317720890044,33.36592483520508,2.8517041206359863,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1179833.25,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.93,0.7875292539596558,15.226322555541993,0.06058317720890044,33.36592483520508,2.8517041206359863,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1179833.25,1164240564.165625,0.0084554152563214,121.0,2.0,6330.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
13.96,0.7875292539596558,15.226322555541993,0.06058317720890044,33.36592483520508,2.8517041206359863,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1179833.25,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.01,0.7875292539596558,15.226322555541993,0.06058317720890044,34.19452667236328,3.0295119285583496,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181584.5,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.11,0.7875292539596558,15.226322555541993,0.06058317720890044,33.31391525268555,2.9019815921783447,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1182012.625,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.21,0.7875292539596558,15.226322555541993,0.06058317720890044,33.92932891845703,2.92533278465271,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181294.375,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.31,0.7875292539596558,15.226322555541993,0.06058317720890044,33.2524299621582,2.8607304096221924,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1179857.125,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.41,0.7875292539596558,15.226322555541993,0.06058317720890044,33.30857467651367,2.951591730117798,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181986.25,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.51,0.7875292539596558,15.226322555541993,0.06058317720890044,34.121395111083984,2.991957187652588,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1180357.125,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.61,0.7875292539596558,15.226322555541993,0.06058317720890044,33.37879943847656,2.889474391937256,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1182049.5,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.71,0.7875292539596558,15.226322555541993,0.06058317720890044,34.1533088684082,2.892508745193481,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181732.25,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.74,0.7875292539596558,15.226322555541993,0.06058317720890044,34.1533088684082,2.892508745193481,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181732.25,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.81,0.7875292539596558,15.226322555541993,0.06058317720890044,33.2960205078125,2.9541003704071045,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181980.75,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.91,0.7875292539596558,15.226322555541993,0.06058317720890044,33.31768798828125,2.88344407081604,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1182149.5,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.93,0.7875292539596558,15.226322555541993,0.06058317720890044,33.31768798828125,2.88344407081604,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1182149.5,1164240564.165625,0.0102404616773128,121.0,2.0,6330.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
14.96,0.7875292539596558,15.226322555541993,0.06058317720890044,33.31768798828125,2.88344407081604,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1182149.5,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.01,0.7875292539596558,15.226322555541993,0.06058317720890044,34.149757385253906,3.1098275184631348,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181701.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.11,0.7875292539596558,15.226322555541993,0.06058317720890044,33.32467269897461,3.032407760620117,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181829.125,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.21,0.7875292539596558,15.226322555541993,0.06058317720890044,34.15525817871094,2.9182589054107666,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181498.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.32,0.7875292539596558,15.226322555541993,0.06058317720890044,33.33885955810547,2.79788589477539,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181812.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.42,0.7875292539596558,15.226322555541993,0.06058317720890044,33.37844467163086,2.892158269882202,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181988.125,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.52,0.7875292539596558,15.226322555541993,0.06058317720890044,34.20841598510742,2.9853243827819824,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181708.375,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.62,0.7875292539596558,15.226322555541993,0.06058317720890044,33.4011344909668,2.8800508975982666,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181878.25,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.72,0.7875292539596558,15.226322555541993,0.06058317720890044,34.15850067138672,2.978270530700684,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181496.75,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.74,0.7875292539596558,15.226322555541993,0.06058317720890044,34.15850067138672,2.978270530700684,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181496.75,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.82,0.7875292539596558,15.226322555541993,0.06058317720890044,33.403175354003906,2.862254858016968,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181257.75,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.92,0.7875292539596558,15.226322555541993,0.06058317720890044,33.097015380859375,2.9327712059021,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181719.375,1164240564.165625,0.2367745041847229,1141.0,453.0,12267.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.93,0.7875292539596558,15.226322555541993,0.06058317720890044,33.097015380859375,2.9327712059021,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181719.375,1164240564.165625,0.2367745041847229,121.0,2.0,6330.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
15.96,0.7875292539596558,15.226322555541993,0.06058317720890044,33.097015380859375,2.9327712059021,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.112581253051758,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,1181719.375,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,2361.0,4.0,79.0,76.0,74.0,64.0,71.0,67.0,90.0,456.0,2.0,36.63933277130127,1.0863815546035769,3196.0,1.0,72.0,3.330897569656372
