Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.58,0.3390333562468489,19.050845781962078,0.0025663414271548334,22.13124656677246,0.6495805382728577,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,18.291961669921875,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11233029.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,5080017376.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.59,0.3390333562468489,19.050845781962078,0.0025663414271548334,22.13124656677246,0.6495805382728577,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,18.291961669921875,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11233029.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,6157835262.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.61,0.3390333562468489,19.050845781962078,0.0025663414271548334,22.13124656677246,0.6495805382728577,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,18.291961669921875,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11233029.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,6762238833.666667,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.63,0.3390333562468489,19.050845781962078,0.0025663414271548334,22.13124656677246,0.6495805382728577,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,18.291961669921875,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11233029.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,8058953952.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.64,0.3390333562468489,19.050845781962078,0.0025663414271548334,22.13124656677246,0.6495805382728577,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,18.291961669921875,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11233029.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,8088035641.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.65,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,8371206208.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.66,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,6298393877.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.67,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,7360919312.5,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.68,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,8173985372.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.69,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2884.0,6354693795.0,1920.0,3.0,54.0,54.0,58.0,30.0,45.0,46.0,90.0,545.0,2.0,33.86237025260925,2736.0,1.0,2.264796257019043
7.71,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,6786344604.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.72,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8257796055.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.73,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,5398198322.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.74,0.3390333562468489,19.050845781962078,0.0025663414271548334,25.895973205566406,0.4060253798961639,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.6712162494659424,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,15278209.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,9219049108.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.75,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8314609124.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.76,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8344597023.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.77,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8525954154.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.78,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8374176799.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.79,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,6556208361.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.8,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,6980599814.5,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.82,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,7544953642.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.83,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8486917032.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.84,0.3390333562468489,19.050845781962078,0.0025663414271548334,26.322023391723636,0.5464322566986084,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,12.126690864562988,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,12288273.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,6656042811.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.85,0.3390333562468489,19.050845781962078,0.0025663414271548334,27.160654067993164,0.6642392873764038,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.5924674272537231,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11727309.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,8628798859.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
7.87,0.3390333562468489,19.050845781962078,0.0025663414271548334,27.160654067993164,0.6642392873764038,-1.0,-1.0,-1.0,0.2695458233356476,-1.0,2.1080077489217124,0.5924674272537231,545056352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.75088640054067,545000000.0,-1.0,4599171.333333333,54.20421346028646,418099530.6666667,6608701.365722656,687402.0208333334,313723581.3333333,-1.0,-1.0,-1.0,25423018.0,11727309.0,714801736.2317709,1.969204425811768,1146.0,453.0,12265.0,7.0,21.238361358642575,2884.0,9459886556.0,1920.0,3.0,60.0,58.0,62.0,51.0,55.0,54.0,90.0,545.0,2.0,34.619927406311035,2736.0,4.0,2.2599117755889893
