Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
19.42,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.96114730834961,24.60321044921875,63.28610483805338,36.71389555931091,0.2883148491382599,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.5940978527069092,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1233009024.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,884711488.0,110126229.33333333,4321036.5,1806433991.0833333,0.1569186896085739,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
19.48,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.96114730834961,24.60321044921875,63.28610483805338,36.71389555931091,0.2883148491382599,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.5940978527069092,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1233009024.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,884711488.0,110126229.33333333,4321036.5,1806433991.0833333,0.1569186896085739,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,1.0,2.607412099838257
19.52,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,19.684005737304688,15.236430168151855,63.28610483805338,36.71389555931091,0.4815235435962677,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,50.49320983886719,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1743866112.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1306692992.0,110126229.33333333,4040999.0,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,70.0,2.607412099838257
19.54,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,19.684005737304688,15.236430168151855,63.28610483805338,36.71389555931091,0.4815235435962677,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,50.49320983886719,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1743866112.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1306692992.0,110126229.33333333,4040999.0,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,73.0,2.607412099838257
19.62,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,9.076274871826172,8.103560447692871,63.28610483805338,36.71389555931091,0.9342674612998962,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,53.40642929077149,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1921080064.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598366720.0,110126229.33333333,1073504.5,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,73.0,2.607412099838257
19.72,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,8.753057479858398,8.131256103515625,63.28610483805338,36.71389555931091,0.948897421360016,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,68.0000228881836,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2227996160.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,659378048.0,110126229.33333333,1191764.0,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,73.0,2.607412099838257
19.82,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.428416728973389,8.130341529846191,63.28610483805338,36.71389555931091,0.6615820527076721,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,80.48792266845703,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2824494848.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,629188672.0,110126229.33333333,1206529.875,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,73.0,2.607412099838257
19.92,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.864498138427734,8.15632438659668,63.28610483805338,36.71389555931091,0.6322636604309082,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,60.57026672363281,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2821490688.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,605376576.0,110126229.33333333,1171626.125,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,73.0,2.607412099838257
20.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.864498138427734,8.15632438659668,63.28610483805338,36.71389555931091,0.6322636604309082,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,60.57026672363281,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2821490688.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,605376576.0,110126229.33333333,1171626.125,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,3.0,2.607412099838257
20.02,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.784428119659424,8.109221458435059,63.28610483805338,36.71389555931091,0.615820586681366,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,20.3758544921875,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2965859072.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,606556992.0,110126229.33333333,1176812.375,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,3.0,2.607412099838257
20.12,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.570395469665527,8.149370193481445,63.28610483805338,36.71389555931091,0.8697168231010437,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,44.08493041992188,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2982070272.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,632545664.0,110126229.33333333,2220734.25,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,3.0,2.607412099838257
20.22,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.17205810546875,8.146614074707031,63.28610483805338,36.71389555931091,0.6440891027450562,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,33.42732238769531,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2947407360.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,661608128.0,110126229.33333333,1268803.625,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,3.0,2.607412099838257
20.32,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.826441287994385,8.144810676574707,63.28610483805338,36.71389555931091,0.7485746741294861,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,61.1886100769043,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2920280064.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,607211904.0,110126229.33333333,1701021.5,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,28.741500854492188,2674.0,2361.0,2.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,23.60716015100479,3196.0,3.0,2.607412099838257
20.43,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.531383037567139,8.113570213317871,63.28610483805338,36.71389555931091,0.5937283039093018,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,46.223594665527344,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3005394176.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,606730496.0,110126229.33333333,1188930.875,1806433991.0833333,0.1605613231658935,906.0,410.0,13569.0,1.0,28.741500854492188,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,48.0,2.3025436401367188
20.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.531383037567139,8.113570213317871,63.28610483805338,36.71389555931091,0.5937283039093018,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,46.223594665527344,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3005394176.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,606730496.0,110126229.33333333,1188930.875,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,73.0,2.3025436401367188
20.51,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.531383037567139,8.113570213317871,63.28610483805338,36.71389555931091,0.5937283039093018,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,46.223594665527344,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3005394176.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,606730496.0,110126229.33333333,1188930.875,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
20.53,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,5.615556240081787,8.158622741699219,63.28610483805338,36.71389555931091,0.5402515530586243,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,61.81789779663086,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3045797120.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,606471360.0,110126229.33333333,1197037.25,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
20.63,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.28596830368042,8.13810920715332,63.28610483805338,36.71389555931091,0.2705798149108886,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,63.392459869384766,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3217605376.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,658453824.0,110126229.33333333,1305123.125,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
20.73,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.4792256355285645,8.087138175964355,63.28610483805338,36.71389555931091,0.2881030440330505,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,64.36651611328125,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3002604032.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,622947904.0,110126229.33333333,1229161.875,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
20.83,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.32590389251709,8.13929557800293,63.28610483805338,36.71389555931091,0.271498441696167,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,68.88713836669922,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2941515776.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,597817088.0,110126229.33333333,1183675.25,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
20.93,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.268354892730713,8.070466041564941,63.28610483805338,36.71389555931091,0.262852132320404,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,67.8375244140625,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2976926976.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598485568.0,110126229.33333333,1188194.25,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,70.0,2.3025436401367188
21.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.268354892730713,8.070466041564941,63.28610483805338,36.71389555931091,0.262852132320404,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,67.8375244140625,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2976926976.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598485568.0,110126229.33333333,1188194.25,1806433991.0833333,8.93497371673584,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,1.0,2.3025436401367188
21.03,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.58734941482544,8.08482551574707,63.28610483805338,36.71389555931091,0.2882156670093536,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,75.47217559814453,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3006831104.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,623268992.0,110126229.33333333,1223341.75,1806433991.0833333,8.93497371673584,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,1.0,2.3025436401367188
21.13,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.865671157836914,8.13586139678955,63.28610483805338,36.71389555931091,0.2728669047355652,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,60.96452713012695,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2984939008.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,653768320.0,110126229.33333333,1269426.125,1806433991.0833333,8.93497371673584,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,1.0,2.3025436401367188
21.23,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.248025894165039,8.134526252746582,63.28610483805338,36.71389555931091,0.270702987909317,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,72.92634582519531,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2972343808.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598495360.0,110126229.33333333,1183930.875,1806433991.0833333,8.93497371673584,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,1.0,2.3025436401367188
21.33,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.407898426055908,8.1029634475708,63.28610483805338,36.71389555931091,0.2601608335971832,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,71.34656524658203,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2919651328.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598137920.0,110126229.33333333,1182195.375,1806433991.0833333,8.93497371673584,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,64.0,64.0,63.0,31.0,41.0,34.0,72.0,456.0,2.0,53.77577543258667,3196.0,1.0,2.3025436401367188
21.43,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.252433776855469,8.124798774719238,63.28610483805338,36.71389555931091,0.2719352543354034,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,65.81970977783203,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015583488.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598522624.0,110126229.33333333,1187191.375,1806433991.0833333,8.629719734191895,906.0,410.0,13569.0,2.0,50.09390258789063,2674.0,2361.0,3.0,55.0,56.0,57.0,26.0,31.0,32.0,72.0,456.0,2.0,76.4190673828125,3196.0,1.0,2.176928997039795
21.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.252433776855469,8.124798774719238,63.28610483805338,36.71389555931091,0.2719352543354034,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,65.81970977783203,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015583488.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598522624.0,110126229.33333333,1187191.375,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,3.0,55.0,56.0,57.0,26.0,31.0,32.0,72.0,456.0,2.0,76.4190673828125,3196.0,73.0,2.176928997039795
21.51,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.252433776855469,8.124798774719238,63.28610483805338,36.71389555931091,0.2719352543354034,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,65.81970977783203,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015583488.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598522624.0,110126229.33333333,1187191.375,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,55.0,56.0,57.0,26.0,31.0,32.0,72.0,456.0,2.0,76.4190673828125,3196.0,70.0,2.176928997039795
21.53,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.870188236236572,8.091859817504883,63.28610483805338,36.71389555931091,0.2880730032920837,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,73.2791976928711,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2985029120.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656577600.0,110126229.33333333,1276539.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,55.0,56.0,57.0,26.0,31.0,32.0,72.0,456.0,2.0,76.4190673828125,3196.0,70.0,2.176928997039795
