Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
19.54,50.30927658081055,49.69072341918945,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,23.429296493530277,34.402950286865234,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.7126224040985107,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.4798224866390228,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,694143296.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1184383.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
19.64,67.56031036376953,32.43968963623047,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,29.993846893310547,18.854249954223636,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.3923797309398651,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6652475595474243,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,1843704960.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,8206371.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
19.74,52.8674201965332,47.1325798034668,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,29.12211799621582,25.64861297607422,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.5673379302024841,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,52.24385452270508,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2307742720.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,9769932.0,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
19.81,52.8674201965332,47.1325798034668,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,29.12211799621582,25.64861297607422,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.5673379302024841,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,52.24385452270508,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2307742720.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,9769932.0,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
19.84,51.869720458984375,48.130279541015625,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,12.498903274536133,9.372448921203612,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2109181731939315,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,61.744441986083984,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2905195008.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,6303619.5,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
19.94,51.37038040161133,48.62961959838867,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,13.415608406066896,7.813379764556885,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6232030391693115,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,45.4211540222168,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,1841374336.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,3590082.25,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
20.04,50.30623626708984,49.69376373291016,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.174991607666016,8.078651428222656,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6295600533485413,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,67.9200668334961,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2869157632.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180690.375,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
20.14,50.330848693847656,49.66915130615234,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.6697516441345215,8.136220932006836,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.7047743201255798,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,53.45538330078125,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2702021632.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1258579.5,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
20.24,50.32257080078125,49.67742919921875,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.197059154510498,8.090003967285156,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6587713360786438,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,11.316736221313477,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2804399104.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1196138.5,669724172.8710938,0.3287191987037658,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,1.0,3.364371061325073
20.29,50.32257080078125,49.67742919921875,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.197059154510498,8.090003967285156,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6587713360786438,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,11.316736221313477,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2804399104.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1196138.5,669724172.8710938,0.3287191987037658,1442.0,948.0,14145.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,90.0,2.8290886878967285
20.3,50.32257080078125,49.67742919921875,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.197059154510498,8.090003967285156,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6587713360786438,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,11.316736221313477,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2804399104.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1196138.5,669724172.8710938,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,73.0,2.8290886878967285
20.31,50.32257080078125,49.67742919921875,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.197059154510498,8.090003967285156,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6587713360786438,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,11.316736221313477,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2804399104.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1196138.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.34,50.34104919433594,49.65895080566406,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.63953971862793,8.121525764465332,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6034978628158569,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,57.40293884277344,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2890568448.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1185111.375,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.44,50.31142425537109,49.688575744628906,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.678472995758057,8.094890594482422,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.5952578186988831,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,42.35261535644531,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2895387904.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1186716.75,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.54,50.33085632324219,49.66914367675781,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.99128532409668,8.095376968383789,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6355904936790466,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,51.35823822021485,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2867391488.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1220352.125,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.64,50.33085632324219,49.66914367675781,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.99128532409668,8.095376968383789,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6509480476379395,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,51.35823822021485,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2867391488.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1220352.125,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.65,50.32005310058594,49.67994689941406,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.334576606750488,8.118193626403809,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.6509480476379395,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,58.24249267578125,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2877312512.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1268131.125,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.75,50.34078598022461,49.65921401977539,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.772127151489258,8.140357971191406,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.5952968001365662,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,30.765947341918945,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2831582720.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1182948.25,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,70.0,2.8290886878967285
20.81,50.34078598022461,49.65921401977539,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.772127151489258,8.140357971191406,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.5952968001365662,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,30.765947341918945,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2831582720.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1182948.25,669724172.8710938,5.509252071380615,102.0,2.0,6330.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,2.0,2.8290886878967285
20.85,50.29053115844727,49.709468841552734,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,5.885164737701416,8.07612419128418,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.3620636165142059,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,67.01764678955078,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,3085523200.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1209247.75,669724172.8710938,5.509252071380615,102.0,2.0,6330.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,2.0,2.8290886878967285
20.95,50.31309127807617,49.68690872192383,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.176242351531982,8.124037742614746,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2631629407405853,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,64.43726348876953,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2981480448.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1191734.625,669724172.8710938,5.509252071380615,102.0,2.0,6330.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,2.0,2.8290886878967285
21.05,50.31039047241211,49.7280502319336,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,7.125312805175781,8.085052490234375,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.3172947466373443,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,62.16751480102539,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2904478464.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1314235.25,669724172.8710938,5.509252071380615,102.0,2.0,6330.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,2.0,2.8290886878967285
21.15,50.2891845703125,49.66909790039063,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.538050174713135,8.10044002532959,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2629530131816864,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,56.859493255615234,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2892051200.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1182161.625,669724172.8710938,5.509252071380615,102.0,2.0,6330.0,1.0,28.741500854492188,2091.0,1382.0,3.0,74.0,75.0,75.0,26.0,59.0,38.0,72.0,456.0,2.0,38.102927803993225,2736.0,2.0,2.8290886878967285
21.25,50.28199005126953,49.71800994873047,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.538655281066895,8.072299003601074,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2804062366485595,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,64.02582550048828,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2819375872.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179319.5,669724172.8710938,8.180484771728516,1442.0,948.0,14145.0,2.0,49.81648635864258,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,26.0,2.1996097564697266
21.3,50.28199005126953,49.71800994873047,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.538655281066895,8.072299003601074,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2804062366485595,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,64.02582550048828,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2819375872.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179319.5,669724172.8710938,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,73.0,2.1996097564697266
21.31,50.28199005126953,49.71800994873047,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.538655281066895,8.072299003601074,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.2804062366485595,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,64.02582550048828,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2819375872.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179319.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,70.0,2.1996097564697266
21.35,50.41914367675781,49.58085632324219,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.35301685333252,8.110877990722656,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.26713827252388,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,66.53044891357422,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2916669184.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1187147.0,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,70.0,2.1996097564697266
21.45,50.42308044433594,49.60784912109375,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,7.224187850952148,8.069198608398438,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.3060497939586639,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,70.70831298828125,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2857740800.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1270780.625,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,70.0,2.1996097564697266
21.55,50.47222900390625,49.495697021484375,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,6.651119709014893,8.100522994995117,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,0.3000180125236511,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,67.37212371826172,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,2908017920.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1224485.0,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2091.0,1382.0,3.0,62.0,60.0,64.0,31.0,34.0,35.0,72.0,456.0,2.0,67.27014780044556,2736.0,70.0,2.1996097564697266
