Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.71,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.007986068725582,33.452449798583984,98.22135925292967,1.7786378860473633,3.0698161125183105,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134014304256.0,693984896.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642630016.0,155539885.33333334,1181671.25,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18744669974.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.72,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.007986068725582,33.452449798583984,98.22135925292967,1.7786378860473633,3.0698161125183105,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134014304256.0,693984896.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642630016.0,155539885.33333334,1181671.25,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18770980031.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.73,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.007986068725582,33.452449798583984,98.22135925292967,1.7786378860473633,3.0698161125183105,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134014304256.0,693984896.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642630016.0,155539885.33333334,1181671.25,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18798281889.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.74,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.007986068725582,33.452449798583984,98.22135925292967,1.7786378860473633,3.0698161125183105,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134014304256.0,693984896.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642630016.0,155539885.33333334,1181671.25,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18826472667.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.75,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18826472667.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.76,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18854988612.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.77,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18883870795.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.78,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14483428098.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.79,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18912975929.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.8,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18942180358.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.81,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,18971044913.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.82,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19000120088.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.84,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.883081436157227,34.313899993896484,98.21954345703124,1.7804542779922483,2.9690380096435547,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134004498432.0,693199360.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642582976.0,155539885.33333334,1181226.0,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19029340674.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.85,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19058619268.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.86,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19087860056.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.87,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19117154112.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.88,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14519432969.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.89,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14536195048.5,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.9,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14559488716.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.91,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19146502988.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.92,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14582287419.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.93,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.056167602539062,33.43792724609375,98.21379089355467,1.786211013793945,2.8970446586608887,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134015631360.0,693991744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642636352.0,155539885.33333334,1181682.875,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19179414617.5,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.95,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19214788293.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.96,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19240757605.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.97,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,19267857705.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.98,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14615193680.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.99,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,21532509586.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
16.0,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,14633086240.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
16.01,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.13740921020508,34.20643615722656,98.21842956542967,1.781571626663208,3.043795347213745,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133993234432.0,693141120.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642528960.0,155539885.33333334,1181126.625,2210809365.3333335,0.0913157314062118,269.0,63.0,7860.0,1.0,21.75054168701172,3521.0,16973623619.5,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
