Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
9.6,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.755767822265625,0.5620746612548828,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6330677270889282,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7839699.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,15.0,3.3580164909362797
9.7,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.57508087158203,0.5223524570465088,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6579059958457947,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7474117.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,15.0,3.3580164909362797
9.8,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.80210876464844,0.5244562029838562,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.7116374373435974,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7442237.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,15.0,3.3580164909362797
9.9,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.78826904296875,0.5733311176300049,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,9.806462287902832,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7419857.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,15.0,3.3580164909362797
10.0,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52790832519531,0.5235517621040344,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6484078168869019,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7717814.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,15.0,3.3580164909362797
10.04,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52790832519531,0.5235517621040344,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6484078168869019,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7717814.0,1405659146.7369792,274.7228088378906,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,5.0,3.3580164909362797
10.1,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.79021453857422,0.5789005160331726,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6304868459701538,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7438538.5,1405659146.7369792,274.7228088378906,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,5.0,3.3580164909362797
10.2,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52906036376953,0.56362384557724,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6568111181259155,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7409608.0,1405659146.7369792,274.7228088378906,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,5.0,3.3580164909362797
10.3,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.75130844116211,0.557969331741333,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,1.4068219661712646,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7424122.0,1405659146.7369792,274.7228088378906,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,5.0,3.3580164909362797
10.41,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.774614334106445,0.5470596551895142,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6476832032203674,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7597421.0,1405659146.7369792,274.7228088378906,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,73.0,70.0,66.0,59.0,67.0,81.0,90.0,545.0,2.0,30.27317225933075,2736.0,5.0,3.3580164909362797
10.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.774614334106445,0.5470596551895142,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6476832032203674,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7597421.0,1405659146.7369792,274.7228088378906,1058.0,456.0,12240.0,2.0,16.874521255493164,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,73.0,3.3614487648010254
10.51,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.53620147705078,0.5358172059059143,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,4.291787147521973,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7424235.5,1405659146.7369792,274.7228088378906,1058.0,456.0,12240.0,2.0,16.874521255493164,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,73.0,3.3614487648010254
10.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.53620147705078,0.5358172059059143,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,4.291787147521973,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7424235.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
10.61,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.777687072753903,0.5216584205627441,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6239097714424133,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7352509.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
10.71,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52954864501953,0.5755138397216797,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6392682790756226,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7424600.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
10.81,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.788488388061523,0.5739172697067261,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6557148098945618,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7580549.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
10.91,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.79557609558105,0.5608521699905396,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6359751224517822,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7424596.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
11.01,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.547000885009766,0.5561103820800781,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6917944550514221,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7423716.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,15.0,3.3614487648010254
11.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.547000885009766,0.5561103820800781,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6917944550514221,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7423716.0,1405659146.7369792,0.0746910125017166,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,2.0,3.3614487648010254
11.11,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.792823791503903,0.548613429069519,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6957231760025024,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7624552.5,1405659146.7369792,0.0746910125017166,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,2.0,3.3614487648010254
11.21,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52811813354492,0.5619781017303467,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6219050884246826,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7425968.0,1405659146.7369792,0.0746910125017166,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,2.0,3.3614487648010254
11.31,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.787599563598636,0.5242661833763123,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6700223088264465,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7419185.5,1405659146.7369792,0.0746910125017166,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,2.0,3.3614487648010254
11.41,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.77307891845703,0.5138252377510071,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6436541676521301,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7431770.5,1405659146.7369792,0.0746910125017166,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,70.0,69.0,64.0,60.0,66.0,81.0,90.0,545.0,2.0,31.210121512413025,2736.0,2.0,3.3614487648010254
11.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.77307891845703,0.5138252377510071,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6436541676521301,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7431770.5,1405659146.7369792,0.5040189027786255,1058.0,456.0,12240.0,2.0,16.853790283203125,2876.0,1920.0,4.0,76.0,73.0,70.0,57.0,73.0,86.0,90.0,545.0,2.0,31.43053650856018,2736.0,74.0,3.358407020568848
11.51,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52013397216797,0.5478289127349854,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.646224856376648,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7828616.0,1405659146.7369792,0.5040189027786255,1058.0,456.0,12240.0,2.0,16.853790283203125,2876.0,1920.0,4.0,76.0,73.0,70.0,57.0,73.0,86.0,90.0,545.0,2.0,31.43053650856018,2736.0,74.0,3.358407020568848
11.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.52013397216797,0.5478289127349854,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.646224856376648,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7828616.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,73.0,70.0,57.0,73.0,86.0,90.0,545.0,2.0,31.43053650856018,2736.0,15.0,3.358407020568848
11.61,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.788928985595703,0.5105169415473938,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,13.206293106079102,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,7501531.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,73.0,70.0,57.0,73.0,86.0,90.0,545.0,2.0,31.43053650856018,2736.0,15.0,3.358407020568848
