ts,value,counter_name,t_s
1502776997196,1.1465481519699097,Avg Bytes / Fragment,0.004444636
1502776997717,5.679827690124512,Avg Bytes / Vertex,0.004445157
1502776998186,352.0739440917969,Preemptions / second,0.004445626
1502776998706,47.91258239746094,Avg Preemption Delay,0.004446146
1502776999175,545000000.0,GPU Frequency,0.004446615
1502778340582,544709888.0,Clocks / Second,0.005788022
1502778344123,15.907648086547852,GPU % Bus Busy,0.005791563
1502778344800,0.8498253226280212,% Vertex Fetch Stall,0.00579224
1502778345217,14.2532320022583,% Texture Fetch Stall,0.005792657
1502778345842,0.2908092141151428,L1 Texture Cache Miss Per Pixel,0.005793282
1502778346259,27.2254581451416,% Texture L2 Miss,0.005793699
1502778346623,0.8453271985054016,% Stalled on System Memory,0.005794063
1502778346988,25774438.0,Pre-clipped Polygons/Second,0.005794428
1502778347352,42.76033401489258,% Prims Trivially Rejected,0.005794792
1502778347717,1.8053375482559204,% Prims Clipped,0.005795157
1502778348238,1.009262204170227,Average Vertices / Polygon,0.005795678
1502778348655,48187136.0,Reused Vertices / Second,0.005796095
1502778349019,254.66697692871094,Average Polygon Area,0.005796459
1502778349384,46.015533447265625,% Shaders Busy,0.005796824
1502778349696,26013164.0,Vertices Shaded / Second,0.005797136
1502778350113,3616154880.0,Fragments Shaded / Second,0.005797553
1502778350634,4659308544.0,Vertex Instructions / Second,0.005798074
1502778351050,292061315072.0,Fragment Instructions / Second,0.00579849
1502778351467,169467740160.0,Fragment ALU Instructions / Sec (Full),0.005798907
1502778351832,212284112896.0,Fragment ALU Instructions / Sec (Half),0.005799272
1502778352248,16451503104.0,Fragment EFU Instructions / Second,0.005799688
1502778352561,0.8159900307655334,Textures / Vertex,0.005800001
1502778352925,1.0387848615646362,Textures / Fragment,0.005800365
1502778353290,172.07351684570312,ALU / Vertex,0.00580073
1502778353707,66.28670501708984,ALU / Fragment,0.005801147
1502778354071,3.9567387104034424,EFU / Fragment,0.005801511
1502778354436,7.039975166320801,EFU / Vertex,0.005801876
1502778355009,93.8330307006836,% Time Shading Fragments,0.005802449
1502778355425,6.166970252990723,% Time Shading Vertices,0.005802865
1502778355842,0.0,% Time Compute,0.005803282
1502778356207,74.45580291748047,% Shader ALU Capacity Utilized,0.005803647
1502778356571,77.15998077392578,% Time ALUs Working,0.005804011
1502778357040,22.91727066040039,% Time EFUs Working,0.00580448
1502778357405,49.583457946777344,% Nearest Filtered,0.005804845
1502778357769,50.3988151550293,% Linear Filtered,0.005805209
1502778358186,0.0,% Anisotropic Filtered,0.005805626
1502778358602,0.056946806609630585,% Non-Base Level Textures,0.005806042
1502778359019,2563578624.0,Read Total (Bytes/sec),0.005806459
1502778359384,2567031552.0,Write Total (Bytes/sec),0.005806824
1502778359800,1855996800.0,Texture Memory Read BW (Bytes/Second),0.00580724
1502778360217,182090800.0,Vertex Memory Read (Bytes/Second),0.005807657
1502778360582,152181120.0,SP Memory Read (Bytes/Second),0.005808022
1502778360998,0.498081773519516,Avg Bytes / Fragment,0.005808438
1502778361363,6.999948024749756,Avg Bytes / Vertex,0.005808803
1502778361780,674.3704223632812,Preemptions / second,0.00580922
1502778362196,64.1736068725586,Avg Preemption Delay,0.005809636
1502778362509,545000000.0,GPU Frequency,0.005809949
1502779676728,544783616.0,Clocks / Second,0.007124168
1502779680009,17.71636962890625,GPU % Bus Busy,0.007127449
1502779680894,0.060729652643203735,% Vertex Fetch Stall,0.007128334
1502779681623,15.373835563659668,% Texture Fetch Stall,0.007129063
1502779682353,0.2645511329174042,L1 Texture Cache Miss Per Pixel,0.007129793
1502779683030,24.125511169433594,% Texture L2 Miss,0.00713047
1502779683707,0.11108056455850601,% Stalled on System Memory,0.007131147
1502779684384,8508075.0,Pre-clipped Polygons/Second,0.007131824
1502779685061,0.052562419325113297,% Prims Trivially Rejected,0.007132501
1502779685686,3.5567235946655273,% Prims Clipped,0.007133126
1502779686363,0.7650460004806519,Average Vertices / Polygon,0.007133803
1502779687040,12198261.0,Reused Vertices / Second,0.00713448
1502779687561,638.5853881835938,Average Polygon Area,0.007135001
1502779687925,60.36591720581055,% Shaders Busy,0.007135365
1502779688290,6509068.5,Vertices Shaded / Second,0.00713573
1502779688655,5586868224.0,Fragments Shaded / Second,0.007136095
1502779689071,1701698432.0,Vertex Instructions / Second,0.007136511
1502779689436,402541314048.0,Fragment Instructions / Second,0.007136876
1502779689905,232881520640.0,Fragment ALU Instructions / Sec (Full),0.007137345
1502779690217,302682112000.0,Fragment ALU Instructions / Sec (Half),0.007137657
1502779690634,18318753792.0,Fragment EFU Instructions / Second,0.007138074
1502779690946,1.9590060710906982,Textures / Vertex,0.007138386
1502779691311,1.03876793384552,Textures / Fragment,0.007138751
1502779691623,250.17428588867188,ALU / Vertex,0.007139063
1502779692092,60.93756103515625,ALU / Fragment,0.007139532
1502779692457,2.9053475856781006,EFU / Fragment,0.007139897
1502779692821,11.260735511779785,EFU / Vertex,0.007140261
1502779693238,98.12139892578125,% Time Shading Fragments,0.007140678
1502779693707,1.8785988092422485,% Time Shading Vertices,0.007141147
1502779694071,0.0,% Time Compute,0.007141511
1502779694488,78.30583190917969,% Shader ALU Capacity Utilized,0.007141928
1502779694800,80.44123840332031,% Time ALUs Working,0.00714224
1502779695269,20.28942108154297,% Time EFUs Working,0.007142709
1502779695634,30.493696212768555,% Nearest Filtered,0.007143074
1502779695946,68.83490753173828,% Linear Filtered,0.007143386
1502779696311,0.0,% Anisotropic Filtered,0.007143751
1502779696728,1.0742731094360352,% Non-Base Level Textures,0.007144168
1502779697092,2385379328.0,Read Total (Bytes/sec),0.007144532
1502779697457,3602396928.0,Write Total (Bytes/sec),0.007144897
1502779697821,1936934144.0,Texture Memory Read BW (Bytes/Second),0.007145261
1502779698238,117966712.0,Vertex Memory Read (Bytes/Second),0.007145678
1502779698603,5247205.0,SP Memory Read (Bytes/Second),0.007146043
1502779699019,0.3128144443035126,Avg Bytes / Fragment,0.007146459
1502779699332,18.12343978881836,Avg Bytes / Vertex,0.007146772
1502779699748,372.6708068847656,Preemptions / second,0.007147188
1502779700113,0.7672771215438843,Avg Preemption Delay,0.007147553
1502779700530,545000000.0,GPU Frequency,0.00714797
1502781036988,544731520.0,Clocks / Second,0.008484428
1502781041624,16.16042137145996,GPU % Bus Busy,0.008489064
1502781042405,0.31513234972953796,% Vertex Fetch Stall,0.008489845
1502781043030,15.40926742553711,% Texture Fetch Stall,0.00849047
1502781043967,0.25429609417915344,L1 Texture Cache Miss Per Pixel,0.008491407
1502781044384,26.574655532836914,% Texture L2 Miss,0.008491824
1502781044853,0.09598571807146072,% Stalled on System Memory,0.008492293
1502781045217,17086076.0,Pre-clipped Polygons/Second,0.008492657
1502781045634,28.985445022583008,% Prims Trivially Rejected,0.008493074
1502781046103,2.265638589859009,% Prims Clipped,0.008493543
1502781046467,1.0376451015472412,Average Vertices / Polygon,0.008493907
1502781046884,33737672.0,Reused Vertices / Second,0.008494324
1502781047249,310.1223449707031,Average Polygon Area,0.008494689
1502781047874,53.7193717956543,% Shaders Busy,0.008495314
1502781048238,17729282.0,Vertices Shaded / Second,0.008495678
1502781048603,3683249152.0,Fragments Shaded / Second,0.008496043
1502781049124,3126215936.0,Vertex Instructions / Second,0.008496564
1502781049488,291415916544.0,Fragment Instructions / Second,0.008496928
1502781050009,169498460160.0,Fragment ALU Instructions / Sec (Full),0.008497449
1502781050478,213044183040.0,Fragment ALU Instructions / Sec (Half),0.008497918
1502781050790,15395356672.0,Fragment EFU Instructions / Second,0.00849823
1502781051155,1.0906357765197754,Textures / Vertex,0.008498595
1502781051519,1.0507481098175049,Textures / Fragment,0.008498959
1502781051884,168.95654296875,ALU / Vertex,0.008499324
1502781052301,65.12138366699219,ALU / Fragment,0.008499741
1502781052665,3.632218360900879,EFU / Fragment,0.008500105
1502781053030,7.374107837677002,EFU / Vertex,0.00850047
1502781053446,95.99876403808594,% Time Shading Fragments,0.008500886
1502781053863,4.001236915588379,% Time Shading Vertices,0.008501303
1502781054280,0.0,% Time Compute,0.00850172
1502781054644,75.93297576904297,% Shader ALU Capacity Utilized,0.008502084
1502781054957,78.90786743164062,% Time ALUs Working,0.008502397
1502781055426,22.313304901123047,% Time EFUs Working,0.008502866
1502781055842,43.58443069458008,% Nearest Filtered,0.008503282
1502781056207,56.41556930541992,% Linear Filtered,0.008503647
1502781056571,0.0,% Anisotropic Filtered,0.008504011
1502781057040,0.0,% Non-Base Level Textures,0.00850448
1502781057457,1910892928.0,Read Total (Bytes/sec),0.008504897
1502781057821,2667595008.0,Write Total (Bytes/sec),0.008505261
1502781058238,1542845056.0,Texture Memory Read BW (Bytes/Second),0.008505678
1502781058655,121364136.0,Vertex Memory Read (Bytes/Second),0.008506095
1502781059019,4358118.5,SP Memory Read (Bytes/Second),0.008506459
1502781059436,0.3910178542137146,Avg Bytes / Fragment,0.008506876
1502781059801,6.845405578613281,Avg Bytes / Vertex,0.008507241
1502781060269,740.1696166992188,Preemptions / second,0.008507709
1502781060634,55.71918869018555,Avg Preemption Delay,0.008508074
1502781061051,545000000.0,GPU Frequency,0.008508491
1502782351624,544842880.0,Clocks / Second,0.009799064
1502782353499,100.0,GPU % Bus Busy,0.009800939
1502782353967,0.0,% Vertex Fetch Stall,0.009801407
1502782354332,0.0,% Texture Fetch Stall,0.009801772
1502782354905,0.0,L1 Texture Cache Miss Per Pixel,0.009802345
1502782389905,0.0,% Texture L2 Miss,0.009837345
1502782390270,0.0,% Stalled on System Memory,0.00983771
1502782390582,0.0,Pre-clipped Polygons/Second,0.009838022
1502782390947,0.0,% Prims Trivially Rejected,0.009838387
1502782391311,0.0,% Prims Clipped,0.009838751
1502782391676,0.0,Average Vertices / Polygon,0.009839116
1502782392040,0.0,Reused Vertices / Second,0.00983948
1502782392353,0.0,Average Polygon Area,0.009839793
1502782392770,0.0,% Shaders Busy,0.00984021
1502782393134,0.0,Vertices Shaded / Second,0.009840574
1502782393603,0.0,Fragments Shaded / Second,0.009841043
1502782394072,0.0,Vertex Instructions / Second,0.009841512
1502782394436,0.0,Fragment Instructions / Second,0.009841876
1502782394905,0.0,Fragment ALU Instructions / Sec (Full),0.009842345
1502782395270,0.0,Fragment ALU Instructions / Sec (Half),0.00984271
1502782395634,0.0,Fragment EFU Instructions / Second,0.009843074
1502782395999,0.0,Textures / Vertex,0.009843439
1502782396311,0.0,Textures / Fragment,0.009843751
1502782396676,0.0,ALU / Vertex,0.009844116
1502782397092,0.0,ALU / Fragment,0.009844532
1502782397457,0.0,EFU / Fragment,0.009844897
1502782397822,0.0,EFU / Vertex,0.009845262
1502782398238,0.0,% Time Shading Fragments,0.009845678
1502782398603,0.0,% Time Shading Vertices,0.009846043
1502782398967,0.0,% Time Compute,0.009846407
1502782399384,0.0,% Shader ALU Capacity Utilized,0.009846824
1502782399697,0.0,% Time ALUs Working,0.009847137
1502782400217,0.0,% Time EFUs Working,0.009847657
1502782400582,0.0,% Nearest Filtered,0.009848022
1502782400947,0.0,% Linear Filtered,0.009848387
1502782401259,0.0,% Anisotropic Filtered,0.009848699
1502782401624,0.0,% Non-Base Level Textures,0.009849064
1502782402040,0.0,Read Total (Bytes/sec),0.00984948
1502782402405,166400.984375,Write Total (Bytes/sec),0.009849845
1502782402770,0.0,Texture Memory Read BW (Bytes/Second),0.00985021
1502782403186,0.0,Vertex Memory Read (Bytes/Second),0.009850626
1502782403551,0.0,SP Memory Read (Bytes/Second),0.009850991
1502782404020,0.0,Avg Bytes / Fragment,0.00985146
1502782404384,0.0,Avg Bytes / Vertex,0.009851824
1502782404749,0.0,Preemptions / second,0.009852189
1502782405165,0.0,Avg Preemption Delay,0.009852605
1502782405530,545000000.0,GPU Frequency,0.00985297
1502783740634,545089216.0,Clocks / Second,0.011188074
1502783744749,100.0,GPU % Bus Busy,0.011192189
1502783745426,0.0,% Vertex Fetch Stall,0.011192866
1502783745843,0.0,% Texture Fetch Stall,0.011193283
1502783746468,0.0,L1 Texture Cache Miss Per Pixel,0.011193908
1502783746936,0.0,% Texture L2 Miss,0.011194376
1502783747353,0.0,% Stalled on System Memory,0.011194793
1502783747718,0.0,Pre-clipped Polygons/Second,0.011195158
1502783748186,0.0,% Prims Trivially Rejected,0.011195626
