scan_id,scan_index,room_label,location,noise_type,device_id,Timestamp,TotalUsedMem,CpuUtil,GpuUtil,BatteryMicroAmps,BatteryTemp,BatteryLevel,BatteryVoltageMv,ScreenBrightness,AvgFPS,WorstFrameMs,BestFrameMs,MainThreadMs,GCAllocRate,FrameTimeStdDev,CpuClockFreq
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.3218,144564020,0.1477,0.3302,-2502381,51.0,0.73,3866,1.0,72.25,15.26,12.7,13.7505,0,0.000779,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.433,144584660,0.1477,0.3302,-2502381,51.0,0.73,3866,1.0,71.96,15.7,11.85,13.8397,0,0.001004,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.5442,144592692,0.1477,0.3302,-2682561,51.0,0.73,3866,1.0,71.56,15.57,12.15,14.9353,0,0.000967,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.655,144621524,0.1477,0.3302,-2682561,51.0,0.73,3866,1.0,72.49,15.09,12.6,13.6299,0,0.000786,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.7663,144629748,0.1477,0.3302,-2481872,51.0,0.73,3866,1.0,72.06,15.45,12.13,13.9296,0,0.000917,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.8772,144650228,0.1477,0.3302,-2481872,51.0,0.73,3866,1.0,71.73,15.81,12.16,13.975,0,0.00093,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,20.9888,144662516,0.1477,0.3302,-2081594,51.0,0.73,3866,1.0,72.24,15.2,12.99,13.5612,0,0.000648,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.0994,144674804,0.1477,0.3302,-2613712,51.0,0.73,3866,1.0,71.95,16.07,11.64,13.9324,0,0.00112,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.2108,144711668,0.1558,0.3341,-2613712,51.0,0.73,3866,1.0,71.99,15.49,12.35,13.927,0,0.000804,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.3221,144719860,0.1558,0.3341,-2566469,51.0,0.73,3866,1.0,71.99,15.58,12.35,13.8888,0,0.00086,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.4329,144736244,0.1558,0.3341,-2566469,51.0,0.73,3866,1.0,72.07,16.08,11.64,13.9022,0,0.001199,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.544,144752628,0.1558,0.3341,-2631290,51.0,0.73,3866,1.0,71.9,15.62,12.21,14.1534,0,0.000897,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.6551,144769012,0.1558,0.3341,-2631290,51.0,0.73,3866,1.0,71.94,15.39,12.54,13.4449,0,0.000816,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.7664,144777300,0.1558,0.3341,-2417418,51.0,0.73,3866,1.0,71.86,15.38,12.25,14.3426,0,0.000885,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.877,144785492,0.1558,0.3341,-2477478,51.0,0.73,3866,1.0,72.41,15.32,12.03,13.9735,0,0.00086,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,21.9887,144810068,0.1558,0.3341,-2477478,51.0,0.73,3866,1.0,71.93,15.44,12.92,13.41,0,0.000722,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.0994,144818260,0.1558,0.3341,-2555483,51.0,0.73,3866,1.0,72.04,16.1,12.08,13.819,0,0.00105,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.2107,144838852,0.1461,0.3363,-2555483,51.0,0.73,3866,1.0,71.92,15.36,12.46,13.6267,0,0.000749,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.3221,144851172,0.1461,0.3363,-2481506,51.0,0.73,3866,1.0,71.95,15.74,12.62,13.8194,0,0.000909,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.4332,144859364,0.1461,0.3363,-2481506,51.0,0.73,3866,1.0,71.89,15.97,11.69,14.0079,0,0.001105,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.5443,144883940,0.1461,0.3363,-2203911,51.0,0.73,3866,1.0,71.91,15.59,12.04,14.173,0,0.000905,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.6551,144900404,0.1461,0.3363,-2445983,51.0,0.73,3866,1.0,72.26,15.38,12.47,13.2823,0,0.000823,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.7664,144908660,0.1461,0.3363,-2445983,51.0,0.73,3866,1.0,71.69,15.54,12.37,14.5023,0,0.000859,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.8772,144920980,0.1461,0.3363,-2831979,51.0,0.73,3872,1.0,72.16,15.6,11.8,13.7958,0,0.001004,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,22.9888,144937364,0.1461,0.3363,-2831979,51.0,0.73,3872,1.0,72.07,15.2,12.82,13.2195,0,0.000722,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.0997,144949684,0.1461,0.3363,-2624698,51.0,0.73,3872,1.0,71.89,15.89,11.59,14.0563,0,0.001113,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.2107,144974308,0.1467,0.3357,-2624698,51.0,0.73,3872,1.0,72.03,15.4,11.95,13.9381,0,0.00089,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.3219,144986692,0.1467,0.3357,-2181572,51.0,0.73,3872,1.0,72.13,15.35,12.42,13.696,0,0.000821,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.433,144998980,0.1467,0.3357,-2579653,51.0,0.73,3872,1.0,71.96,15.66,11.91,13.9901,0,0.000968,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.5442,145015364,0.1467,0.3357,-2579653,51.0,0.73,3872,1.0,72.0,15.65,12.05,14.118,0,0.000967,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.6552,145031812,0.1467,0.3357,-2641911,51.0,0.73,3872,1.0,72.01,15.64,12.85,13.4941,0,0.00082,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.7663,145035940,0.1467,0.3357,-2641911,51.0,0.73,3872,1.0,71.97,15.94,11.87,14.0275,0,0.001045,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.8771,145052363,0.1467,0.3357,-2601993,51.0,0.73,3872,1.0,71.98,15.96,11.73,14.2841,0,0.001084,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,23.9885,145060548,0.1467,0.3357,-2601993,51.0,0.73,3872,1.0,72.3,15.19,12.69,13.2586,0,0.00077,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.0992,145072836,0.1467,0.3357,-2368710,51.0,0.73,3872,1.0,71.74,16.01,11.89,13.9847,0,0.001051,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.2105,145097444,0.1437,0.3368,-2869699,51.0,0.73,3872,1.0,72.36,15.34,12.05,13.6815,0,0.000847,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.3217,145105636,0.1437,0.3368,-2869699,51.0,0.73,3872,1.0,71.7,16.01,12.52,13.3724,0,0.001059,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.4327,145117924,0.1437,0.3368,-2679631,51.0,0.73,3872,1.0,72.25,15.33,11.97,13.4293,0,0.000955,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.544,145130244,0.1437,0.3368,-2679631,51.0,0.73,3872,1.0,71.77,15.93,12.08,14.2869,0,0.001035,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.6549,145150564,0.1437,0.3368,-2168388,51.0,0.73,3872,1.0,71.96,15.61,12.62,13.1827,0,0.000932,1920000
conference__3310__noise0__scan01,1,conference,3310,0,2bfe9f80377e670fec89a36997162020,24.7661,144352004,0.1437,0.3368,-2168388,51.0,0.73,3872,1.0,71.97,16.56,10.96,14.2441,0,0.001451,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,14.7645,146003736,0.1735,0.2983,-2764228,48.0,0.77,3936,1.0,72.46,14.34,13.22,13.2139,0,0.000326,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,14.8734,146095184,0.1735,0.2983,-2764228,48.0,0.77,3936,1.0,73.54,21.81,6.42,14.064,0,0.004186,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,14.9848,146099360,0.1735,0.2983,-2199883,48.0,0.77,3936,1.0,71.28,16.83,11.03,14.2945,0,0.001546,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.0963,146119896,0.1735,0.2983,-2199883,48.0,0.77,3936,1.0,71.85,15.1,12.68,13.6083,0,0.0008,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.2071,146125898,0.1735,0.2983,-2258478,48.0,0.77,3936,1.0,72.12,15.54,11.89,13.6578,0,0.001119,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.3188,146138602,0.1735,0.2983,-2258478,48.0,0.77,3936,1.0,71.53,15.58,12.34,14.8739,0,0.00092,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.4293,146161696,0.1735,0.2983,-2274592,48.0,0.77,3936,1.0,72.29,15.33,12.41,13.6305,0,0.000928,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.5411,146163858,0.1735,0.2983,-2606021,48.0,0.77,3936,1.0,72.19,15.12,12.66,13.534,0,0.000659,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.6525,146178064,0.1735,0.2983,-2606021,48.0,0.77,3936,1.0,71.38,16.25,12.02,14.4358,0,0.001089,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.7633,146202128,0.1638,0.2988,-2413023,48.0,0.77,3936,1.0,72.63,15.38,12.12,12.5081,0,0.001033,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.8746,145513432,0.1638,0.2988,-2413023,48.0,0.77,3936,1.0,71.54,17.64,10.85,13.857,61440,0.001792,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,15.9859,145517720,0.1638,0.2988,-2284846,48.0,0.77,3936,1.0,72.34,15.86,11.44,13.2365,0,0.001179,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.0972,145521640,0.1638,0.2988,-2284846,48.0,0.77,3936,1.0,71.49,15.86,13.04,14.0977,0,0.000811,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.2078,145532472,0.1638,0.2988,-2634952,48.0,0.77,3936,1.0,72.23,15.64,12.17,13.9292,0,0.000992,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.3198,145536368,0.1638,0.2988,-2207574,48.0,0.77,3936,1.0,71.47,15.8,12.23,14.7884,0,0.001008,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.4303,145539266,0.1638,0.2988,-2207574,48.0,0.77,3936,1.0,72.02,15.07,12.51,13.6198,0,0.000836,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.5422,145548944,0.1638,0.2988,-2047902,48.0,0.77,3936,1.0,72.77,14.87,12.34,13.3426,0,0.000688,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.6533,145560970,0.1638,0.2988,-2047902,48.0,0.77,3936,1.0,71.09,16.52,12.1,14.5804,0,0.001192,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.7642,145567986,0.1833,0.289,-2501282,48.0,0.77,3936,1.0,72.64,14.94,12.37,12.6188,0,0.000837,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.8757,145585088,0.1833,0.289,-2501282,48.0,0.77,3936,1.0,72.02,16.07,12.32,14.2151,0,0.001092,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,16.9865,145596422,0.1833,0.289,-2303890,48.0,0.77,3936,1.0,71.81,16.33,11.6,13.6954,0,0.001198,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.0977,145615072,0.1833,0.289,-2660222,48.0,0.77,3936,1.0,71.86,15.6,13.03,14.0776,0,0.000853,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.2082,145619152,0.1833,0.289,-2660222,48.0,0.77,3936,1.0,72.15,15.87,11.88,13.8082,0,0.001058,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.3201,145626568,0.1833,0.289,-2240167,48.0,0.77,3936,1.0,71.32,15.42,12.73,15.2293,0,0.00095,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.4304,145638640,0.1833,0.289,-2240167,48.0,0.77,3936,1.0,72.45,14.91,12.36,13.5898,0,0.000934,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.5422,145846746,0.1833,0.289,-2476013,48.0,0.77,3936,1.0,72.42,15.01,12.54,13.2763,0,0.000692,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.6533,145668648,0.1833,0.289,-2476013,48.0,0.77,3936,1.0,71.25,16.04,12.55,14.6085,0,0.001052,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.7636,145677048,0.1605,0.2854,-2386655,48.0,0.77,3936,1.0,72.94,17.24,9.95,13.2662,0,0.001864,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.8748,145698942,0.1605,0.2854,-2220025,48.0,0.77,3936,1.0,71.88,15.85,12.23,14.4069,0,0.001215,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,17.9861,145715304,0.1605,0.2854,-2220025,48.0,0.77,3936,1.0,71.71,15.85,11.47,13.8014,0,0.0012,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.0972,145733472,0.1605,0.2854,-2298762,48.0,0.77,3936,1.0,72.15,15.24,12.74,13.8675,0,0.00083,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.2077,145755376,0.1605,0.2854,-2298762,48.0,0.77,3936,1.0,72.17,15.85,11.96,13.7944,0,0.001059,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.3196,145771504,0.1605,0.2854,-2191460,48.0,0.77,3936,1.0,71.54,15.73,12.44,14.7846,0,0.000979,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.4301,145778088,0.1605,0.2854,-2191460,48.0,0.77,3936,1.0,72.28,15.09,12.68,13.3256,0,0.000792,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.5417,145798304,0.1605,0.2854,-2465026,48.0,0.77,3936,1.0,72.37,15.44,12.41,13.2951,0,0.000807,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.6529,145806576,0.1605,0.2854,-2335384,48.0,0.77,3936,1.0,71.14,16.08,12.45,14.5848,0,0.001009,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.7639,145821704,0.165,0.2895,-2335384,48.0,0.77,3936,1.0,72.65,14.71,12.39,13.2663,0,0.000682,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.8749,145835248,0.165,0.2895,-2194024,48.0,0.77,3936,1.0,71.79,16.07,11.92,14.3095,0,0.001178,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,18.9861,145846552,0.165,0.2895,-2194024,48.0,0.77,3936,1.0,72.05,15.66,11.73,14.0411,0,0.001048,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.0972,145864714,0.165,0.2895,-2323299,48.0,0.77,3936,1.0,72.05,15.3,13.02,13.9063,0,0.000738,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.2077,145871112,0.165,0.2895,-2323299,48.0,0.77,3936,1.0,71.99,15.88,12.03,13.9169,0,0.001148,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.3198,145892560,0.165,0.2895,-2218560,48.0,0.77,3936,1.0,71.52,15.32,12.55,15.2301,0,0.000894,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.4302,145896044,0.165,0.2895,-2218560,48.0,0.77,3936,1.0,72.4,15.06,12.53,13.3984,0,0.00088,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.5419,145911172,0.165,0.2895,-2338314,48.0,0.77,3936,1.0,72.41,15.58,12.22,13.3301,0,0.00091,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.6532,145925662,0.165,0.2895,-2180473,48.0,0.77,3936,1.0,71.02,16.43,12.17,14.7414,0,0.001158,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.764,145948016,0.1776,0.2929,-2180473,48.0,0.77,3936,1.0,72.96,14.86,12.22,12.9309,0,0.000774,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.8756,145960754,0.1776,0.2929,-2755805,48.0,0.77,3936,1.0,71.46,16.54,11.92,14.6135,0,0.001424,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,19.9863,145967946,0.1776,0.2929,-2755805,48.0,0.77,3936,1.0,72.38,16.02,11.12,13.5256,0,0.00128,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.0971,146005352,0.1776,0.2929,-2378232,48.0,0.77,3936,1.0,71.77,15.86,12.59,13.6018,0,0.000959,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.2077,146013464,0.1776,0.2929,-2378232,48.0,0.77,3936,1.0,72.27,15.71,11.98,13.8117,0,0.001231,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.3196,146036728,0.1776,0.2929,-2290339,48.0,0.77,3936,1.0,71.69,15.52,12.65,14.2839,0,0.000856,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.4301,146042898,0.1776,0.2929,-2577456,48.0,0.77,3936,1.0,72.0,15.41,12.85,13.0648,0,0.000959,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.5418,146053384,0.1776,0.2929,-2577456,48.0,0.77,3936,1.0,72.51,15.28,12.07,13.2167,0,0.000866,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.6533,146074968,0.1776,0.2929,-2469787,48.0,0.77,3936,1.0,71.29,16.15,12.42,14.2874,0,0.001043,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.7642,146091360,0.1848,0.2953,-2469787,48.0,0.77,3936,1.0,72.44,15.36,12.21,13.0303,0,0.000907,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.8751,146104816,0.1848,0.2953,-2507142,48.0,0.77,3936,1.0,72.0,16.1,12.33,14.2622,0,0.00115,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,20.9867,146111960,0.1848,0.2953,-2507142,48.0,0.77,3929,1.0,71.71,15.71,11.93,13.7551,0,0.000985,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.0975,146138896,0.1848,0.2953,-2072438,48.0,0.77,3929,1.0,71.97,15.54,13.04,14.3269,0,0.000868,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.2078,146173088,0.1848,0.2953,-2290706,48.0,0.77,3929,1.0,72.09,15.72,12.08,14.1143,0,0.00118,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.3198,146185738,0.1848,0.2953,-2290706,48.0,0.77,3929,1.0,71.66,15.08,12.65,15.0705,0,0.000839,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.4301,146199282,0.1848,0.2953,-2422545,48.0,0.77,3929,1.0,72.42,15.11,12.61,13.3084,0,0.000846,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.5419,146211392,0.1848,0.2953,-2422545,48.0,0.77,3929,1.0,72.39,15.33,12.53,13.2884,0,0.000738,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.6532,146229440,0.1848,0.2953,-2265436,48.0,0.77,3929,1.0,71.29,16.3,12.25,14.1127,0,0.001122,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.764,146247320,0.1792,0.2966,-2265436,48.0,0.77,3929,1.0,72.4,15.21,12.29,12.7247,0,0.000918,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.8752,146254184,0.1792,0.2966,-2405332,48.0,0.77,3929,1.0,71.88,16.0,12.31,14.5141,0,0.001213,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,21.9865,146489779,0.1792,0.2966,-2133963,48.0,0.77,3929,1.0,72.1,15.62,11.65,13.642,0,0.00109,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.0974,146288498,0.1792,0.2966,-2133963,48.0,0.77,3929,1.0,71.9,15.84,12.81,14.0194,0,0.000975,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.2081,146308642,0.1792,0.2966,-2485535,48.0,0.77,3929,1.0,72.06,15.69,12.29,13.6717,0,0.000974,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.32,146525649,0.1792,0.2966,-2485535,48.0,0.77,3929,1.0,71.45,15.57,12.59,15.0606,0,0.000972,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.4304,146328752,0.1792,0.2966,-2217828,48.0,0.77,3929,1.0,72.24,15.05,12.55,13.3398,0,0.000868,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.5422,146604199,0.1792,0.2966,-2217828,48.0,0.77,3929,1.0,72.59,14.93,12.72,13.1821,0,0.000615,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.6533,146367372,0.1792,0.2966,-2103567,48.0,0.77,3929,1.0,71.21,16.27,12.51,14.1939,0,0.001109,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.7642,146391816,0.2039,0.2976,-2488098,48.0,0.77,3929,1.0,72.54,15.09,12.4,12.8663,0,0.000839,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.8754,146395916,0.2039,0.2976,-2488098,48.0,0.77,3929,1.0,71.85,16.07,12.06,14.5067,0,0.00115,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,22.9865,146411272,0.2039,0.2976,-2541933,48.0,0.77,3929,1.0,72.17,15.79,11.44,13.6453,0,0.001175,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,23.0976,146431640,0.2039,0.2976,-2541933,48.0,0.77,3929,1.0,71.74,15.81,12.71,13.8674,0,0.000899,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,23.2083,146439558,0.2039,0.2976,-2772651,48.0,0.77,3929,1.0,71.94,15.56,12.04,14.0783,0,0.000989,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,23.3199,146460232,0.2039,0.2976,-2772651,48.0,0.77,3929,1.0,71.85,15.6,12.34,14.7217,0,0.000997,1920000
lab__privateeyelab__noise1__scan00,0,lab,privateeyelab,1,2bfe9f80377e670fec89a36997162020,23.4303,146464748,0.2039,0.2976,-2138358,48.0,0.77,3929,1.0,72.26,15.14,12.56,13.2146,0,0.001043,1920000
